日付,時刻,外気温度,法線面直達日射,水平面天空日射,夜間放射量,絶対湿度
北見,,[℃],[W/m2],[W/m2],[W/m2],[g/kg']
1月1日,23,-14.7,0.0000000000000000,0.0000000000000000,52.7777777777778000,1.2000000000000000
1月1日,24,-14.3,0.0000000000000000,0.0000000000000000,55.5555555555556000,1.2000000000000000
1月2日,1,-14.6,0.0000000000000000,0.0000000000000000,52.7777777777778000,1.2000000000000000
1月2日,2,-15,0.0000000000000000,0.0000000000000000,52.7777777777778000,1.1000000000000000
1月2日,3,-15.3,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.1000000000000000
1月2日,4,-15.9,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.0000000000000000
1月2日,5,-16.3,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.0000000000000000
1月2日,6,-16.3,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.0000000000000000
1月2日,7,-16.4,0.0000000000000000,5.5555555555555600,50.0000000000000000,1.0000000000000000
1月2日,8,-15,113.8888888888890000,41.6666666666667000,50.0000000000000000,1.1000000000000000
1月2日,9,-12.9,541.6666666666670000,69.4444444444444000,77.7777777777778000,1.4000000000000000
1月2日,10,-10,197.2222222222220000,127.7777777777780000,58.3333333333333000,1.7000000000000000
1月2日,11,-11.7,350.0000000000000000,138.8888888888890000,63.8888888888889000,1.5000000000000000
1月2日,12,-10.1,541.6666666666670000,111.1111111111110000,75.0000000000000000,1.7000000000000000
1月2日,13,-7.8,241.6666666666670000,125.0000000000000000,61.1111111111111000,2.1000000000000000
1月2日,14,-7.8,50.0000000000000000,69.4444444444444000,41.6666666666667000,2.1000000000000000
1月2日,15,-6.8,47.2222222222222000,33.3333333333333000,41.6666666666667000,2.2000000000000000
1月2日,16,-8.4,0.0000000000000000,2.7777777777777800,41.6666666666667000,2.0000000000000000
1月2日,17,-7.6,0.0000000000000000,0.0000000000000000,44.4444444444444000,2.1000000000000000
1月2日,18,-9,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.9000000000000000
1月2日,19,-9.7,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.8000000000000000
1月2日,20,-10.5,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.7000000000000000
1月2日,21,-9.4,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.8000000000000000
1月2日,22,-11.3,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.6000000000000000
1月2日,23,-11.7,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.5000000000000000
1月2日,24,-12.7,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.4000000000000000
1月3日,1,-13.3,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.3000000000000000
1月3日,2,-11.4,0.0000000000000000,0.0000000000000000,44.4444444444444000,1.5000000000000000
1月3日,3,-10.5,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.7000000000000000
1月3日,4,-12.1,0.0000000000000000,0.0000000000000000,44.4444444444444000,1.5000000000000000
1月3日,5,-10.8,0.0000000000000000,0.0000000000000000,44.4444444444444000,1.6000000000000000
1月3日,6,-11.3,0.0000000000000000,0.0000000000000000,44.4444444444444000,1.6000000000000000
1月3日,7,-11.9,0.0000000000000000,5.5555555555555600,41.6666666666667000,1.5000000000000000
1月3日,8,-10.3,63.8888888888889000,38.8888888888889000,41.6666666666667000,1.7000000000000000
1月3日,9,-10.2,163.8888888888890000,91.6666666666667000,58.3333333333333000,1.7000000000000000
1月3日,10,-8.5,366.6666666666670000,119.4444444444440000,69.4444444444444000,1.9000000000000000
1月3日,11,-7.2,763.8888888888890000,75.0000000000000000,86.1111111111111000,2.2000000000000000
1月3日,12,-4.4,772.2222222222220000,72.2222222222222000,86.1111111111111000,2.4000000000000000
1月3日,13,-4,713.8888888888890000,72.2222222222222000,88.8888888888889000,2.5000000000000000
1月3日,14,-2.8,294.4444444444440000,88.8888888888889000,66.6666666666667000,2.5000000000000000
1月3日,15,-3.2,63.8888888888889000,36.1111111111111000,44.4444444444444000,2.5000000000000000
1月3日,16,-3.7,0.0000000000000000,2.7777777777777800,47.2222222222222000,2.4000000000000000
1月3日,17,-3.8,0.0000000000000000,0.0000000000000000,44.4444444444444000,2.4000000000000000
1月3日,18,-4.3,0.0000000000000000,0.0000000000000000,44.4444444444444000,2.3000000000000000
1月3日,19,-5.7,0.0000000000000000,0.0000000000000000,41.6666666666667000,2.2000000000000000
1月3日,20,-7.1,0.0000000000000000,0.0000000000000000,41.6666666666667000,2.2000000000000000
1月3日,21,-7.5,0.0000000000000000,0.0000000000000000,41.6666666666667000,2.1000000000000000
1月3日,22,-7.6,0.0000000000000000,0.0000000000000000,41.6666666666667000,2.1000000000000000
1月3日,23,-8.2,0.0000000000000000,0.0000000000000000,41.6666666666667000,2.0000000000000000
1月3日,24,-7.8,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.1000000000000000
1月4日,1,-8,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月4日,2,-8.4,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月4日,3,-8.4,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月4日,4,-9.4,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.8000000000000000
1月4日,5,-11.1,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.6000000000000000
1月4日,6,-10.8,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.6000000000000000
1月4日,7,-10,0.0000000000000000,2.7777777777777800,36.1111111111111000,1.7000000000000000
1月4日,8,-11.2,27.7777777777778000,30.5555555555556000,36.1111111111111000,1.6000000000000000
1月4日,9,-10.8,27.7777777777778000,58.3333333333333000,36.1111111111111000,1.6000000000000000
1月4日,10,-8.2,30.5555555555556000,83.3333333333333000,38.8888888888889000,2.0000000000000000
1月4日,11,-5.1,25.0000000000000000,94.4444444444444000,36.1111111111111000,2.1000000000000000
1月4日,12,-7.4,25.0000000000000000,94.4444444444444000,36.1111111111111000,2.1000000000000000
1月4日,13,-5.9,141.6666666666670000,122.2222222222220000,55.5555555555556000,2.2000000000000000
1月4日,14,-3.8,461.1111111111110000,77.7777777777778000,77.7777777777778000,2.2000000000000000
1月4日,15,-3.7,27.7777777777778000,30.5555555555556000,38.8888888888889000,2.2000000000000000
1月4日,16,-4.6,0.0000000000000000,2.7777777777777800,36.1111111111111000,2.2000000000000000
1月4日,17,-7.3,0.0000000000000000,0.0000000000000000,36.1111111111111000,2.1000000000000000
1月4日,18,-9.9,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.7000000000000000
1月4日,19,-10.5,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.7000000000000000
1月4日,20,-11.8,0.0000000000000000,0.0000000000000000,30.5555555555556000,1.5000000000000000
1月4日,21,-11.9,0.0000000000000000,0.0000000000000000,30.5555555555556000,1.5000000000000000
1月4日,22,-13,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.3000000000000000
1月4日,23,-13.7,0.0000000000000000,0.0000000000000000,30.5555555555556000,1.3000000000000000
1月4日,24,-14.5,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.2000000000000000
1月5日,1,-14.3,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.2000000000000000
1月5日,2,-13.8,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.3000000000000000
1月5日,3,-15.3,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.1000000000000000
1月5日,4,-15.7,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.1000000000000000
1月5日,5,-16.1,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.0000000000000000
1月5日,6,-16.5,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.0000000000000000
1月5日,7,-15.8,0.0000000000000000,2.7777777777777800,25.0000000000000000,1.1000000000000000
1月5日,8,-13.9,19.4444444444444000,27.7777777777778000,22.2222222222222000,1.3000000000000000
1月5日,9,-11.3,22.2222222222222000,52.7777777777778000,22.2222222222222000,1.6000000000000000
1月5日,10,-12.1,13.8888888888889000,63.8888888888889000,22.2222222222222000,1.5000000000000000
1月5日,11,-8.7,8.3333333333333300,66.6666666666667000,13.8888888888889000,1.9000000000000000
1月5日,12,-6.6,13.8888888888889000,75.0000000000000000,13.8888888888889000,2.3000000000000000
1月5日,13,-4.1,19.4444444444444000,75.0000000000000000,25.0000000000000000,2.3000000000000000
1月5日,14,-4.5,11.1111111111111000,47.2222222222222000,22.2222222222222000,2.3000000000000000
1月5日,15,-4.9,13.8888888888889000,22.2222222222222000,16.6666666666667000,2.2000000000000000
1月5日,16,-5.4,0.0000000000000000,2.7777777777777800,16.6666666666667000,2.2000000000000000
1月5日,17,-5.8,0.0000000000000000,0.0000000000000000,16.6666666666667000,2.2000000000000000
1月5日,18,-6.6,0.0000000000000000,0.0000000000000000,19.4444444444444000,2.2000000000000000
1月5日,19,-7.1,0.0000000000000000,0.0000000000000000,19.4444444444444000,2.2000000000000000
1月5日,20,-6.9,0.0000000000000000,0.0000000000000000,22.2222222222222000,2.0000000000000000
1月5日,21,-8.8,0.0000000000000000,0.0000000000000000,22.2222222222222000,1.9000000000000000
1月5日,22,-9.9,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.7000000000000000
1月5日,23,-11.6,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.5000000000000000
1月5日,24,-13.2,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.3000000000000000
1月6日,1,-13.3,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.3000000000000000
1月6日,2,-11.3,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.5000000000000000
1月6日,3,-11.5,0.0000000000000000,0.0000000000000000,30.5555555555556000,1.5000000000000000
1月6日,4,-13.7,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.3000000000000000
1月6日,5,-11.1,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.6000000000000000
1月6日,6,-12.1,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.4000000000000000
