日付,時刻,外気温度,法線面直達日射,水平面天空日射,夜間放射量,絶対湿度
岩見沢,,[℃],[W/m2],[W/m2],[W/m2],[g/kg']
1月1日,1,-6.9,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.9000000000000000
1月1日,2,-6.7,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.8000000000000000
1月1日,3,-6.9,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.9000000000000000
1月1日,4,-6.9,0.0000000000000000,0.0000000000000000,27.7777777777778000,2.0000000000000000
1月1日,5,-5.4,0.0000000000000000,0.0000000000000000,19.4444444444444000,2.2000000000000000
1月1日,6,-5.6,0.0000000000000000,0.0000000000000000,16.6666666666667000,2.0000000000000000
1月1日,7,-6.6,0.0000000000000000,2.7777777777777800,13.8888888888889000,1.9000000000000000
1月1日,8,-6.8,44.4444444444444000,30.5555555555556000,16.6666666666667000,1.9000000000000000
1月1日,9,-6.7,33.3333333333333000,61.1111111111111000,41.6666666666667000,1.9000000000000000
1月1日,10,-8.1,36.1111111111111000,88.8888888888889000,13.8888888888889000,1.9000000000000000
1月1日,11,-8.8,52.7777777777778000,119.4444444444440000,41.6666666666667000,1.7000000000000000
1月1日,12,-8.6,163.8888888888890000,147.2222222222220000,55.5555555555556000,1.3000000000000000
1月1日,13,-8.2,530.5555555555560000,102.7777777777780000,80.5555555555555000,1.1000000000000000
1月1日,14,-8.3,630.5555555555560000,63.8888888888889000,86.1111111111111000,1.0000000000000000
1月1日,15,-9.2,366.6666666666670000,47.2222222222222000,77.7777777777778000,0.9000000000000000
1月1日,16,-11,2.7777777777777800,5.5555555555555600,75.0000000000000000,0.8000000000000000
1月1日,17,-11.9,0.0000000000000000,0.0000000000000000,72.2222222222222000,0.8000000000000000
1月1日,18,-13.5,0.0000000000000000,0.0000000000000000,72.2222222222222000,0.7000000000000000
1月1日,19,-13,0.0000000000000000,0.0000000000000000,69.4444444444444000,0.8000000000000000
1月1日,20,-13.7,0.0000000000000000,0.0000000000000000,69.4444444444444000,0.7000000000000000
1月1日,21,-13.1,0.0000000000000000,0.0000000000000000,61.1111111111111000,1.1000000000000000
1月1日,22,-13.9,0.0000000000000000,0.0000000000000000,61.1111111111111000,1.0000000000000000
1月1日,23,-13.8,0.0000000000000000,0.0000000000000000,58.3333333333333000,0.9000000000000000
1月1日,24,-13.8,0.0000000000000000,0.0000000000000000,58.3333333333333000,0.9000000000000000
1月2日,1,-14.3,0.0000000000000000,0.0000000000000000,58.3333333333333000,0.9000000000000000
1月2日,2,-13.8,0.0000000000000000,0.0000000000000000,55.5555555555556000,0.9000000000000000
1月2日,3,-13.3,0.0000000000000000,0.0000000000000000,52.7777777777778000,1.0000000000000000
1月2日,4,-14,0.0000000000000000,0.0000000000000000,52.7777777777778000,1.0000000000000000
1月2日,5,-13.2,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.1000000000000000
1月2日,6,-12.6,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.2000000000000000
1月2日,7,-12.6,0.0000000000000000,2.7777777777777800,47.2222222222222000,1.1000000000000000
1月2日,8,-12.7,75.0000000000000000,36.1111111111111000,44.4444444444444000,1.1000000000000000
1月2日,9,-12.5,616.6666666666670000,61.1111111111111000,86.1111111111111000,1.1000000000000000
1月2日,10,-11.4,752.7777777777780000,63.8888888888889000,88.8888888888889000,1.1000000000000000
1月2日,11,-9.7,361.1111111111110000,138.8888888888890000,72.2222222222222000,1.3000000000000000
1月2日,12,-11.5,225.0000000000000000,150.0000000000000000,16.6666666666667000,1.2000000000000000
1月2日,13,-8.2,447.2222222222220000,116.6666666666670000,77.7777777777778000,1.6000000000000000
1月2日,14,-7.9,658.3333333333330000,61.1111111111111000,91.6666666666667000,1.5000000000000000
1月2日,15,-8.5,197.2222222222220000,52.7777777777778000,63.8888888888889000,1.4000000000000000
1月2日,16,-10.2,11.1111111111111000,8.3333333333333300,63.8888888888889000,1.3000000000000000
1月2日,17,-10.1,0.0000000000000000,0.0000000000000000,61.1111111111111000,1.4000000000000000
1月2日,18,-8.2,0.0000000000000000,0.0000000000000000,61.1111111111111000,1.5000000000000000
1月2日,19,-7.6,0.0000000000000000,0.0000000000000000,58.3333333333333000,1.6000000000000000
1月2日,20,-4.3,0.0000000000000000,0.0000000000000000,58.3333333333333000,1.8000000000000000
1月2日,21,-3.5,0.0000000000000000,0.0000000000000000,58.3333333333333000,1.9000000000000000
1月2日,22,-3.7,0.0000000000000000,0.0000000000000000,55.5555555555556000,1.8000000000000000
1月2日,23,-3.2,0.0000000000000000,0.0000000000000000,52.7777777777778000,2.0000000000000000
1月2日,24,-2.6,0.0000000000000000,0.0000000000000000,52.7777777777778000,2.0000000000000000
1月3日,1,-2.4,0.0000000000000000,0.0000000000000000,52.7777777777778000,2.0000000000000000
1月3日,2,-2,0.0000000000000000,0.0000000000000000,47.2222222222222000,2.1000000000000000
1月3日,3,-1.9,0.0000000000000000,0.0000000000000000,50.0000000000000000,2.0000000000000000
1月3日,4,-2.5,0.0000000000000000,0.0000000000000000,47.2222222222222000,2.0000000000000000
1月3日,5,-1.8,0.0000000000000000,0.0000000000000000,44.4444444444444000,2.1000000000000000
1月3日,6,-1.1,0.0000000000000000,0.0000000000000000,44.4444444444444000,2.2000000000000000
1月3日,7,-0.9,0.0000000000000000,2.7777777777777800,41.6666666666667000,2.2000000000000000
1月3日,8,-0.9,30.5555555555556000,27.7777777777778000,38.8888888888889000,2.2000000000000000
