病院等,浴室等,2602,2393,1841,1813,1812,1824,1760,1970,1842,1806,1692,1648,1564,1422,1301,1053,598,616
病院等,看護職員室,2419,2218,1763,1725,1731,1740,1715,1903,267,262,246,239,227,206,189,153,813,0
病院等,終日利用される廊下,2770,2582,1950,1942,1897,1918,1907,2093,0,0,0,0,0,0,0,0,564,0
病院等,終日利用されるロビー,2808,2602,1967,1963,1934,1950,1923,2138,31,30,28,28,26,24,22,18,1026,0
病院等,終日利用される共用部の便所,2808,2602,1967,1963,1934,1950,1923,2138,0,0,0,0,0,0,0,0,1026,1154
病院等,終日利用される喫煙室,2808,2602,1967,1963,1934,1950,1923,2138,0,0,0,0,0,0,0,0,564,2308
病院等,診察室,1020,990,818,837,823,883,871,1034,214,210,196,191,182,165,151,122,448,0
病院等,待合室,1020,990,818,837,823,883,871,1034,214,210,196,191,182,165,151,122,303,0
病院等,手術室,1486,1472,1119,1155,1147,1206,1166,1369,408,400,375,365,347,315,288,233,929,0
病院等,検査室,1486,1472,1119,1155,1147,1206,1166,1369,408,400,375,365,347,315,288,233,465,0
病院等,集中治療室,3529,3511,3922,4076,4544,4797,5034,6192,510,500,469,457,433,394,360,292,1394,0
病院等,解剖室等,912,911,925,971,1045,1163,1201,1543,49,48,45,44,42,38,35,28,44,0
病院等,レストラン,2601,2570,2835,2926,3284,3424,3579,4347,3889,3813,3572,3479,3302,3003,2746,2222,522,0
病院等,事務室,912,911,925,971,1045,1163,1201,1543,49,48,45,44,42,38,35,28,418,0
病院等,更衣室又は倉庫,1194,1188,1148,1172,1261,1329,1351,1654,402,394,369,359,341,310,284,230,169,128
病院等,日中のみ利用される廊下,898,871,675,686,663,686,685,774,0,0,0,0,0,0,0,0,188,0
病院等,日中のみ利用されるロビー,961,930,713,719,693,728,708,818,49,48,45,44,42,38,35,28,342,0
病院等,日中のみ利用される共用部の便所,961,930,713,719,693,728,708,818,0,0,0,0,0,0,0,0,342,385
病院等,日中のみ利用される喫煙室,961,930,713,719,693,728,708,818,0,0,0,0,0,0,0,0,188,769
病院等,厨房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,9662
病院等,屋内駐車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,3420
病院等,機械室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,769
病院等,電気室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1539
病院等,湯沸室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,242
病院等,食品庫等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,483
病院等,印刷室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,483
病院等,廃棄物保管場所等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1449
物販店舗等,大型店の売場,2555,2447,2048,2084,2091,2169,2158,2507,62,60,57,55,52,48,43,35,931,0
物販店舗等,専門店の売場,2555,2447,2048,2084,2091,2169,2158,2507,62,60,57,55,52,48,43,35,829,0
物販店舗等,スーパーマーケットの売場,2555,2447,2048,2084,2091,2169,2158,2507,62,60,57,55,52,48,43,35,764,0
物販店舗等,荷さばき場,1042,984,781,784,777,819,819,920,31,30,28,28,26,24,22,18,125,0
物販店舗等,事務室,1696,1616,1373,1396,1388,1458,1484,1673,62,60,57,55,52,48,43,35,755,0
物販店舗等,更衣室又は倉庫,1877,1834,1818,1864,2018,2120,2196,2674,502,492,461,449,427,388,355,287,306,208
物販店舗等,ロビー,1465,1419,1297,1315,1369,1409,1420,1601,31,30,28,28,26,24,22,18,1246,0
物販店舗等,便所,1465,1419,1297,1315,1369,1409,1420,1601,0,0,0,0,0,0,0,0,556,625
物販店舗等,喫煙室,1465,1419,1297,1315,1369,1409,1420,1601,0,0,0,0,0,0,0,0,306,1250
物販店舗等,厨房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,5973
物販店舗等,屋内駐車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2147
物販店舗等,機械室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,769
物販店舗等,電気室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1539
物販店舗等,湯沸室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,149
物販店舗等,食品庫等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,299
物販店舗等,印刷室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,299
物販店舗等,廃棄物保管場所等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,896
学校等,小中学校の教室,562,563,467,457,602,656,635,841,218,213,200,195,185,168,154,124,176,0
学校等,高等学校の教室,562,563,467,457,602,656,635,841,83,81,76,74,70,64,58,47,176,0
学校等,職員室,1390,1325,933,960,968,1052,1022,1155,61,59,56,54,51,47,43,35,382,0
学校等,小中学校又は高等学校の食堂,291,290,231,226,262,286,271,319,1392,1365,1279,1245,1182,1075,983,796,63,0
学校等,大学の教室,603,596,498,510,553,594,591,831,69,67,63,61,58,53,49,39,183,0
学校等,大学の食堂,2582,2553,2410,2459,2664,2735,2754,3405,3825,3750,3513,3421,3248,2954,2700,2186,333,0
学校等,事務室,795,787,617,627,638,705,658,832,41,40,37,36,35,31,29,23,383,0
学校等,研究室,995,976,945,967,1021,1109,1109,1456,49,48,45,44,42,38,35,28,557,0
学校等,電子計算機器演習室,872,876,844,882,932,1041,1081,1426,102,100,93,91,86,78,72,58,312,0
学校等,実験室,872,876,844,882,932,1041,1081,1426,102,100,93,91,86,78,72,58,514,0
学校等,実習室,872,876,844,882,932,1041,1081,1426,102,100,93,91,86,78,72,58,386,0
学校等,講堂又は体育館,1081,1076,909,937,973,1052,1028,1293,142,140,131,127,121,110,100,81,103,0
学校等,宿直室,1552,1415,1058,1042,1061,1075,1058,1133,936,917,859,837,795,723,661,535,311,385
学校等,更衣室又は倉庫,993,998,964,980,1049,1130,1133,1406,332,325,305,297,282,256,234,190,155,106
学校等,廊下,633,627,560,574,575,628,606,757,0,0,0,0,0,0,0,0,188,0
学校等,ロビー,1663,1661,1796,1858,2061,2187,2262,2813,41,40,37,36,35,31,29,23,282,0
学校等,便所,633,627,560,574,575,628,606,757,0,0,0,0,0,0,0,0,282,318
学校等,喫煙室,633,627,560,574,575,628,606,757,0,0,0,0,0,0,0,0,155,635
学校等,厨房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2108
学校等,屋内駐車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1171
学校等,機械室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,769
学校等,電気室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1539
学校等,湯沸室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,53
学校等,食品庫等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,105
学校等,印刷室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,105
学校等,廃棄物保管場所等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,316
飲食店等,レストランの客室,1834,1823,1741,1817,1918,1965,1933,2358,3889,3813,3572,3479,3302,3003,2746,2222,926,0
飲食店等,軽食店の客室,1706,1721,1460,1518,1618,1682,1705,1920,1296,1271,1191,1160,1101,1001,915,741,556,0
飲食店等,喫茶店の客室,1749,1771,1567,1637,1755,1808,1784,2064,2593,2542,2381,2319,2201,2002,1830,1481,940,0
飲食店等,バー,433,426,372,375,380,404,395,423,2074,2033,1905,1855,1761,1602,1464,1185,116,0
飲食店等,フロント,845,856,716,732,732,752,727,793,0,0,0,0,0,0,0,0,509,0
飲食店等,事務室,1071,1094,903,943,981,1008,974,1080,31,30,28,28,26,24,22,18,755,0
飲食店等,更衣室又は倉庫,1083,1120,881,915,957,999,998,1028,502,492,461,449,427,388,355,287,306,208
