áWaåbìﬂ (473),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
1.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.2,0.01,0.02,0.0,0.0
0.3,0.07,0.13,10.4,-56.2
1.2,0.06,0.26,19.9,-45.4
0.9,0.02,0.29,27.6,-32.4
2.0,0.02,0.30,32.7,-17.3
1.9,0.00,0.33,34.6,-0.5
2.7,0.00,0.26,32.9,16.4
3.6,0.02,0.21,27.9,31.7
3.5,0.01,0.15,20.3,44.7
3.7,0.02,0.07,10.9,55.7
4.0,0.01,0.01,0.3,65.0
4.1,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.6,0.01,0.02,0.0,0.0
0.7,0.17,0.17,10.5,-56.4
1.3,0.15,0.34,20.0,-45.6
2.0,0.16,0.49,27.7,-32.6
3.8,0.14,0.59,32.9,-17.4
7.0,1.48,0.75,34.8,-0.5
8.5,0.15,0.59,33.1,16.4
8.9,0.90,0.66,28.1,31.7
9.1,2.24,0.31,20.5,44.8
7.9,1.43,0.21,11.1,55.8
5.4,0.15,0.04,0.5,65.1
4.0,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-3.0,0.08,0.04,0.0,0.0
-0.2,0.55,0.22,10.6,-56.6
1.3,2.75,0.22,20.1,-45.8
2.4,3.07,0.25,27.9,-32.8
3.4,3.19,0.28,33.1,-17.5
3.3,3.25,0.27,35.1,-0.6
4.4,3.22,0.27,33.4,16.4
4.4,3.09,0.25,28.4,31.8
3.5,2.76,0.23,20.8,44.9
2.8,1.81,0.19,11.3,55.9
1.0,0.34,0.05,0.7,65.3
-0.6,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-4.2,0.00,0.00,0.0,0.0
-5.2,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-6.6,0.00,0.00,0.0,0.0
-7.2,0.00,0.00,0.0,0.0
-7.6,0.00,0.00,0.0,0.0
-6.7,0.04,0.03,0.0,-66.1
-5.0,0.63,0.22,10.7,-56.8
-2.8,0.31,0.41,20.3,-46.0
-0.1,1.42,0.60,28.1,-33.0
3.7,2.93,0.35,33.3,-17.7
4.4,2.95,0.37,35.3,-0.7
7.4,2.91,0.36,33.6,16.4
8.9,2.06,0.49,28.6,31.9
7.1,0.64,0.47,21.0,45.0
5.9,0.26,0.21,11.5,56.0
4.6,0.08,0.04,0.9,65.4
3.9,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.9,0.01,0.02,0.1,-66.3
2.3,0.08,0.13,10.9,-57.1
3.2,0.07,0.27,20.5,-46.2
4.4,0.07,0.39,28.3,-33.2
6.6,0.08,0.46,33.6,-17.8
6.1,0.02,0.40,35.5,-0.8
5.2,0.03,0.37,33.9,16.4
5.1,0.02,0.33,28.8,31.9
5.2,0.07,0.27,21.2,45.1
5.7,0.07,0.15,11.8,56.2
4.8,0.01,0.02,1.1,65.6
3.3,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.5,0.04,0.03,0.2,-66.6
0.1,0.68,0.23,11.0,-57.3
2.5,2.55,0.26,20.6,-46.4
4.3,2.86,0.31,28.5,-33.4
5.7,1.43,0.74,33.8,-18.0
5.3,0.69,0.85,35.8,-0.8
5.7,0.69,0.81,34.1,16.4
4.4,1.12,0.67,29.1,32.0
6.3,2.57,0.27,21.4,45.3
4.9,1.80,0.21,12.0,56.3
3.5,0.16,0.04,1.3,65.7
2.4,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-4.2,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-5.1,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-5.8,0.00,0.00,0.0,0.0
-6.1,0.08,0.04,0.3,-66.8
-5.6,0.66,0.23,11.1,-57.5
-3.0,2.66,0.25,20.8,-46.6
1.1,2.98,0.28,28.7,-33.6
4.1,3.14,0.30,34.0,-18.1
6.7,3.17,0.30,36.0,-0.9
7.3,1.90,0.65,34.4,16.4
8.1,1.85,0.55,29.3,32.1
6.9,1.82,0.40,21.7,45.4
5.5,0.72,0.26,12.2,56.5
3.9,0.86,0.06,1.5,65.9
2.3,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.5,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-5.0,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-5.7,0.08,0.04,0.5,-67.0
-4.9,0.73,0.24,11.3,-57.7
-2.4,2.30,0.31,21.0,-46.8
2.6,2.08,0.50,28.9,-33.7
3.1,1.18,0.79,34.2,-18.2
