áTbä‚å©ëÚ (59),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-4.0,0.00,0.00,0.0,0.0
-3.6,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.3,0.01,0.01,0.0,0.0
-2.6,0.05,0.07,7.4,-49.6
-2.2,0.04,0.17,14.9,-37.7
-1.6,0.07,0.26,20.6,-24.4
-1.3,0.08,0.32,23.8,-9.8
-0.7,0.13,0.40,24.2,5.3
-1.6,0.06,0.29,21.8,20.2
-2.0,0.05,0.20,16.8,33.9
-2.4,0.04,0.10,9.8,46.2
-2.9,0.01,0.02,1.2,57.1
-3.2,0.00,0.00,0.0,0.0
-3.6,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-4.2,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.2,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-5.1,0.01,0.01,0.0,0.0
-4.3,0.85,0.15,7.4,-49.7
-3.7,2.05,0.24,15.0,-37.9
-2.4,2.47,0.28,20.6,-24.6
-1.2,0.74,0.55,23.9,-10.0
-0.9,0.19,0.44,24.3,5.2
-0.2,0.19,0.40,21.9,20.1
-0.2,0.27,0.32,17.0,33.9
0.5,0.71,0.21,9.9,46.2
-0.8,0.47,0.06,1.4,57.1
-2.0,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
