áXâÆãvìá (819)-A1,,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
15.6,0,0,0,0
15.6,0,0,0,0
15.8,0,0,0,0
16.5,0,0,0,0
16.6,0,0,0,0
16.6,0,0,0,0
16.9,0,0,0,0
15.8,0,0,0,0
15.3,0,0,0,0
16,0,0,0,0
16.4,0,0,0,0
16.5,0,0,0,0
17.3,0.06,0.07,7.7,-58
16.7,0.03,0.17,18.1,-48.7
16.5,0.02,0.19,26.9,-37.1
16.3,0.02,0.18,33.4,-22.9
16.8,0,0.22,36.7,-6.5
16.7,0,0.21,36.2,10.7
17.1,0.02,0.18,32.1,26.7
16.2,0.01,0.18,24.9,40.2
16.7,0.04,0.14,15.6,51.1
17.2,0.05,0.04,4.9,60.1
17.7,0,0,0,0
16.2,0,0,0,0
17.9,0,0,0,0
16.3,0,0,0,0
16.7,0,0,0,0
17.1,0,0,0,0
17.3,0,0,0,0
16.3,0,0,0,0
17.2,0,0,0,0
17.3,0,0,0,0
16.8,0,0,0,0
16.4,0,0,0,0
16.4,0,0,0,0
15.7,0,0,0,0
15.1,0.06,0.07,7.7,-58.2
15.2,0.03,0.17,18.1,-48.8
16.1,0.02,0.24,26.9,-37.3
17,0.03,0.29,33.5,-23.1
16.7,0.04,0.31,36.8,-6.7
15.4,0.01,0.32,36.4,10.6
15.9,0.02,0.29,32.2,26.6
16.3,0.02,0.23,25.1,40.2
16.4,0.04,0.14,15.8,51.2
15.9,0.06,0.04,5.1,60.1
15.4,0,0,0,0
15.3,0,0,0,0
15.4,0,0,0,0
15.3,0,0,0,0
16.6,0,0,0,0
14.6,0,0,0,0
15.7,0,0,0,0
15.2,0,0,0,0
14.9,0,0,0,0
15.1,0,0,0,0
15.2,0,0,0,0
15.4,0,0,0,0
15.1,0,0,0,0
14.8,0,0,0,0
16,0.06,0.07,7.7,-58.4
17.4,0.05,0.17,18.1,-49
18,0.02,0.26,27,-37.4
18.4,0.15,0.51,33.5,-23.3
18.8,0.08,0.45,36.9,-6.8
18.6,0.03,0.26,36.5,10.5
17.1,0.02,0.18,32.4,26.6
16.7,0.02,0.18,25.2,40.2
16.8,0.04,0.15,15.9,51.2
16.3,0.04,0.05,5.2,60.2
16.1,0,0,0,0
15.8,0,0,0,0
15.8,0,0,0,0
15.1,0,0,0,0
15.2,0,0,0,0
15.2,0,0,0,0
14,0,0,0,0
13.9,0,0,0,0
14.1,0,0,0,0
13.8,0,0,0,0
13.3,0,0,0,0
12.6,0,0,0,0
12.3,0,0,0,0
12.4,0,0,0,0
12.6,0.01,0.04,7.7,-58.5
13.6,0.02,0.14,18.1,-49.2
14,0.02,0.19,27,-37.6
13.3,0.02,0.24,33.6,-23.4
12.8,0,0.27,37,-6.9
11.8,0,0.21,36.6,10.4
11,0.02,0.18,32.5,26.5
10.2,0.02,0.18,25.4,40.2
9.7,0.02,0.12,16.1,51.2
10.4,0.01,0.03,5.4,60.2
9.3,0,0,0,0
9,0,0,0,0
10.1,0,0,0,0
9.3,0,0,0,0
9,0,0,0,0
9.2,0,0,0,0
9.5,0,0,0,0
9.7,0,0,0,0
10.2,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.5,0,0,0,0
8.3,0,0,0,0
8.3,0,0,0,0
8.3,0.11,0.09,7.7,-58.7
8.5,0.49,0.32,18.1,-49.3
9.8,1.25,0.45,27.1,-37.8
9.8,1.32,0.56,33.7,-23.6
9.6,1.34,0.62,37.2,-7.1
10.3,1.34,0.61,36.8,10.3
9.4,0.1,0.45,32.7,26.5
9,0.08,0.3,25.5,40.2
8.8,0.09,0.19,16.3,51.2
8.7,0.1,0.06,5.6,60.3
8.7,0,0,0,0
8.9,0,0,0,0
9.5,0,0,0,0
9.5,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.1,0,0,0,0
8.4,0,0,0,0
8.5,0,0,0,0
8.3,0,0,0,0
8.1,0,0,0,0
8.5,0,0,0,0
8.5,0,0,0,0
8.3,0.14,0.1,7.7,-58.9
8.6,0.09,0.22,18.2,-49.5
9,0.24,0.45,27.1,-38
9.9,1.13,0.59,33.8,-23.8
9.9,1.14,0.66,37.3,-7.2
7.7,1.15,0.65,37,10.2
8.5,1.37,0.53,32.9,26.5
9.6,0.69,0.48,25.7,40.2
9,0.15,0.23,16.4,51.3
8.6,0.12,0.06,5.7,60.3
8.4,0,0,0,0
8.2,0,0,0,0
8.3,0,0,0,0
8.5,0,0,0,0
8.1,0,0,0,0
8.1,0,0,0,0
8,0,0,0,0
7.7,0,0,0,0
7.9,0,0,0,0
7.6,0,0,0,0
7.6,0,0,0,0
7.7,0,0,0,0
7.1,0,0,0,0
7.7,0,0,0,0
7.4,0.28,0.11,7.7,-59
8.7,0.94,0.31,18.2,-49.7
9.6,0.87,0.5,27.2,-38.2
9.7,1.39,0.54,33.9,-24
10.8,1.41,0.6,37.4,-7.4
10.6,1.16,0.65,37.1,10.2
10.1,0.07,0.39,33,26.4
10.1,0.1,0.35,25.9,40.2
10,0.1,0.21,16.6,51.3
9.4,0.12,0.06,5.9,60.4
9.1,0,0,0,0
9.2,0,0,0,0
9.3,0,0,0,0
9.3,0,0,0,0
9.5,0,0,0,0
9.7,0,0,0,0
9.9,0,0,0,0
8.4,0,0,0,0
8.2,0,0,0,0
8.4,0,0,0,0
8.6,0,0,0,0
8.4,0,0,0,0
8.9,0,0,0,0
7.9,0,0,0,0
8.3,0.01,0.04,7.7,-59.2
7.9,0.01,0.1,18.3,-49.9
8.2,0.01,0.15,27.3,-38.3
8.4,0.02,0.19,34,-24.1
8.6,0.03,0.26,37.6,-7.5
8.4,0.02,0.32,37.3,10.1
8.3,0.02,0.3,33.2,26.4
8.6,0.04,0.23,26.1,40.2
8.4,0.04,0.15,16.8,51.4
8.4,0.06,0.06,6.1,60.5
9,0,0,0,0
9.7,0,0,0,0
9.3,0,0,0,0
9.4,0,0,0,0
9.4,0,0,0,0
9.3,0,0,0,0
9,0,0,0,0
9,0,0,0,0
9.3,0,0,0,0
9.5,0,0,0,0
9.6,0,0,0,0
9.7,0,0,0,0
10.5,0,0,0,0
9.9,0,0,0,0
9.2,0.06,0.07,7.7,-59.4
9.4,0.06,0.19,18.3,-50.1
10.3,0.02,0.25,27.4,-38.5
8.6,0.02,0.3,34.2,-24.3
9.5,0.02,0.34,37.7,-7.6
10,0.02,0.33,37.5,10
10.2,0.02,0.3,33.4,26.4
10.8,0.03,0.23,26.3,40.2
8.7,0.04,0.16,17,51.4
10.6,0.04,0.05,6.2,60.6
8.6,0,0,0,0
10.3,0,0,0,0
9.2,0,0,0,0
9.7,0,0,0,0
10,0,0,0,0
9.7,0,0,0,0
10,0,0,0,0
10.9,0,0,0,0
11,0,0,0,0
10.9,0,0,0,0
10.4,0,0,0,0
10.4,0,0,0,0
9.6,0,0,0,0
9.7,0,0,0,0
8.7,0.18,0.1,7.8,-59.6
9.3,0.11,0.24,18.4,-50.3
10.1,0.94,0.5,27.5,-38.7
10.3,1.69,0.47,34.3,-24.5
10.4,1.72,0.52,37.9,-7.8
10.7,1.71,0.52,37.6,9.9
11.2,1.66,0.47,33.6,26.4
11.4,1.58,0.38,26.5,40.3
11,0.83,0.3,17.1,51.5
10,0.21,0.09,6.4,60.6
9,0,0,0,0
9,0,0,0,0
8.5,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
8.8,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
9.1,0,0,0,0
9.2,0,0,0,0
9.5,0,0,0,0
8.7,0,0,0,0
9.4,0.13,0.1,7.8,-59.8
10.5,0.51,0.33,18.4,-50.5
11.4,1.4,0.43,27.6,-38.9
12.1,1.48,0.53,34.4,-24.7
12.1,1.24,0.66,38.1,-7.9
12.1,0.26,0.66,37.8,9.9
12.2,0.76,0.64,33.8,26.4
12.9,0.75,0.5,26.6,40.3
12.3,0.58,0.3,17.3,51.6
12.1,0.14,0.08,6.6,60.7
11.2,0,0,0,0
11.4,0,0,0,0
11.5,0,0,0,0
11,0,0,0,0
11.7,0,0,0,0
11.8,0,0,0,0
10.6,0,0,0,0
10.3,0,0,0,0
8.8,0,0,0,0
7.9,0,0,0,0
7,0,0,0,0
9,0,0,0,0
11.2,0,0,0,0
11.4,0,0,0,0
11.2,0.09,0.09,7.9,-60
12.3,0.2,0.28,18.5,-50.7
12.9,0.07,0.34,27.7,-39.1
13.1,0.22,0.58,34.6,-24.8
14,0.26,0.67,38.2,-8
13.2,0.21,0.62,38,9.8
13.3,0.1,0.46,34,26.4
13.7,0.05,0.28,26.8,40.4
13.6,0.13,0.23,17.5,51.7
12.9,0.08,0.07,6.7,60.8
12.7,0,0,0,0
11.4,0,0,0,0
11.1,0,0,0,0
10.6,0,0,0,0
10.3,0,0,0,0
11.6,0,0,0,0
11.1,0,0,0,0
11.6,0,0,0,0
9.1,0,0,0,0
9,0,0,0,0
10.5,0,0,0,0
11.4,0,0,0,0
10.2,0,0,0,0
11.3,0,0,0,0
13.3,0.06,0.08,7.9,-60.2
15.1,0.06,0.2,18.6,-50.9
15.8,0.06,0.3,27.8,-39.3
16.4,0.06,0.39,34.7,-25
15.7,0.03,0.28,38.4,-8.2
15.5,0,0.3,38.2,9.7
16.5,0.16,0.53,34.2,26.4
16.9,0.19,0.42,27,40.4
17,0.04,0.17,17.7,51.8
17.1,0.06,0.06,6.9,61
16.3,0,0,0,0
16,0,0,0,0
15.6,0,0,0,0
14.8,0,0,0,0
14.7,0,0,0,0
14.7,0,0,0,0
15,0,0,0,0
16.2,0,0,0,0
16.9,0,0,0,0
16.6,0,0,0,0
16.2,0,0,0,0
17.5,0,0,0,0
17.7,0,0,0,0
17.9,0,0,0,0
17.3,0.02,0.06,8,-60.4
15.4,0.02,0.1,18.7,-51.1
16.6,0.02,0.21,27.9,-39.5
16.1,0.02,0.3,34.9,-25.2
14.5,0.02,0.33,38.6,-8.3
14.5,0.02,0.33,38.4,9.7
14.1,0.03,0.3,34.4,26.4
13.6,0.03,0.24,27.3,40.5
13.9,0.04,0.17,17.9,51.9
13.5,0.05,0.06,7.1,61.1
13.5,0,0,0,0
13.3,0,0,0,0
13,0,0,0,0
13.1,0,0,0,0
12.4,0,0,0,0
11.6,0,0,0,0
11.4,0,0,0,0
11.6,0,0,0,0
11.4,0,0,0,0
11.2,0,0,0,0
10.9,0,0,0,0
11,0,0,0,0
10.4,0,0,0,0
10.1,0,0,0,0
11.2,0.06,0.08,8,-60.6
10.9,0.04,0.18,18.8,-51.3
11.2,0.04,0.26,28,-39.7
11.5,0.16,0.54,35,-25.4
9.3,0.05,0.42,38.8,-8.4
9.6,0.06,0.5,38.7,9.6
8.6,0.03,0.31,34.6,26.4
9.5,0.03,0.26,27.5,40.6
9.6,0.05,0.17,18.1,52
8.7,0.04,0.06,7.3,61.2
9.2,0,0,0,0
9.5,0,0,0,0
9.5,0,0,0,0
8.5,0,0,0,0
8.5,0,0,0,0
7.5,0,0,0,0
8.5,0,0,0,0
8.6,0,0,0,0
8.4,0,0,0,0
8.5,0,0,0,0
7.3,0,0,0,0
8.4,0,0,0,0
8.7,0,0,0,0
7,0,0,0,0
6.9,0.04,0.06,8.1,-60.8
7.3,0.03,0.18,18.9,-51.5
7.2,0.04,0.25,28.1,-39.9
6.8,0.02,0.31,35.2,-25.6
7,0.02,0.34,39,-8.6
6.8,0.01,0.34,38.9,9.6
6.4,0.02,0.3,34.9,26.5
7,0.02,0.24,27.7,40.7
7,0.03,0.17,18.3,52.1
7.4,0.05,0.06,7.5,61.3
7.2,0,0,0,0
7.4,0,0,0,0
7,0,0,0,0
6.8,0,0,0,0
6.8,0,0,0,0
6.7,0,0,0,0
6.5,0,0,0,0
6.5,0,0,0,0
5.4,0,0,0,0
5.1,0,0,0,0
5.3,0,0,0,0
5.4,0,0,0,0
6,0,0,0,0
5.4,0,0,0,0
5.5,0.13,0.1,8.2,-61.1
6.2,0.03,0.17,19,-51.7
6.6,0.12,0.39,28.3,-40.1
6.6,1.5,0.54,35.3,-25.7
7.3,1.51,0.6,39.2,-8.7
6.8,1.5,0.6,39.1,9.5
7,1.48,0.54,35.1,26.5
6.9,1.08,0.49,27.9,40.7
6.5,0.08,0.22,18.5,52.2
6.9,0.07,0.08,7.7,61.5
6.5,0,0,0,0
6.4,0,0,0,0
6.5,0,0,0,0
5.8,0,0,0,0
4.8,0,0,0,0
4.4,0,0,0,0
4.6,0,0,0,0
4.3,0,0,0,0
5.9,0,0,0,0
6,0,0,0,0
6.1,0,0,0,0
6.8,0,0,0,0
6.4,0,0,0,0
6.2,0,0,0,0
6.3,0.06,0.08,8.3,-61.3
5.4,0.14,0.26,19.1,-51.9
5.8,0.08,0.35,28.4,-40.3
5.7,0.04,0.32,35.5,-25.9
6.1,0.03,0.35,39.4,-8.8
5.6,0.05,0.43,39.3,9.5
5.7,0.06,0.39,35.3,26.5
5.9,0.03,0.26,28.1,40.8
6.5,0.05,0.18,18.7,52.3
6.4,0.05,0.07,7.8,61.6
6.4,0,0,0,0
6.2,0,0,0,0
6.1,0,0,0,0
5.9,0,0,0,0
5.5,0,0,0,0
5.2,0,0,0,0
5,0,0,0,0
4.7,0,0,0,0
4.7,0,0,0,0
4.4,0,0,0,0
4.4,0,0,0,0
4.5,0,0,0,0
4.2,0,0,0,0
4.6,0.01,0.01,0,0
5.2,0.96,0.14,8.4,-61.5
5.8,1.77,0.23,19.2,-52.1
6.5,0.8,0.53,28.6,-40.6
6.8,2.21,0.34,35.7,-26.1
7.4,2.24,0.38,39.6,-8.9
8.1,2.24,0.38,39.6,9.5
8.1,2.2,0.34,35.5,26.6
8.5,2.09,0.29,28.3,40.9
8.3,1.74,0.23,18.9,52.4
7.5,0.61,0.13,8,61.8
7.4,0,0,0,0
7.7,0,0,0,0
8.5,0,0,0,0
8,0,0,0,0
8.8,0,0,0,0
8.6,0,0,0,0
8.8,0,0,0,0
9.3,0,0,0,0
9.7,0,0,0,0
10.1,0,0,0,0
10.8,0,0,0,0
10.7,0,0,0,0
10.8,0,0,0,0
10.9,0,0,0,0
10.9,0.1,0.1,8.4,-61.7
10.7,0.08,0.22,19.3,-52.4
10.4,0.06,0.34,28.7,-40.8
10.6,0.06,0.41,35.9,-26.3
10.8,0.06,0.45,39.9,-9
11.7,0.8,0.76,39.8,9.4
12.2,1.2,0.62,35.8,26.6
11.6,1.15,0.49,28.6,41
11.1,0.95,0.33,19.1,52.6
11,0.3,0.13,8.2,61.9
10,0,0,0,0
9.4,0,0,0,0
9.4,0,0,0,0
9.4,0,0,0,0
9,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
9.5,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
9.4,0,0,0,0
9.5,0,0,0,0
9.8,0,0,0,0
9.8,0,0,0,0
10.4,0.1,0.1,8.5,-62
11.2,0.22,0.3,19.4,-52.6
11.4,0.69,0.54,28.9,-41
11.6,0.19,0.58,36.1,-26.5
12.5,0.71,0.77,40.1,-9.2
12.3,0.34,0.74,40.1,9.4
12.5,0.34,0.66,36,26.7
12.3,0.06,0.32,28.8,41.2
12.3,0.18,0.29,19.3,52.7
11.6,0.12,0.1,8.4,62.1
11.1,0,0,0,0
11.2,0,0,0,0
11.4,0,0,0,0
11.7,0,0,0,0
11.3,0,0,0,0
11,0,0,0,0
10.9,0,0,0,0
10.7,0,0,0,0
10.3,0,0,0,0
10.4,0,0,0,0
10.4,0,0,0,0
10.2,0,0,0,0
9.9,0,0,0,0
9.9,0.01,0.01,0,0
10.7,0.18,0.12,8.7,-62.2
11.5,0.86,0.34,19.6,-52.8
12.5,1.82,0.36,29.1,-41.2
13.3,1.93,0.43,36.3,-26.7
13.9,1.96,0.47,40.3,-9.3
14,1.96,0.47,40.3,9.4
14.4,1.94,0.43,36.3,26.8
14.4,1.83,0.36,29,41.3
13.6,1.53,0.27,19.5,52.9
12.5,0.61,0.14,8.6,62.2
11,0.01,0.01,0,0
10.5,0,0,0,0
10,0,0,0,0
10.2,0,0,0,0
10,0,0,0,0
10.3,0,0,0,0
10.2,0,0,0,0
9.9,0,0,0,0
9.7,0,0,0,0
10.1,0,0,0,0
9.5,0,0,0,0
9.3,0,0,0,0
9.5,0,0,0,0
9.7,0.01,0.01,0,0
10.8,0.68,0.14,8.8,-62.4
12.6,1.53,0.27,19.7,-53.1
13.8,1.82,0.37,29.2,-41.4
14.4,1.92,0.44,36.5,-26.9
14.9,1.95,0.49,40.6,-9.4
15.2,1.95,0.49,40.6,9.4
15,1.92,0.44,36.5,26.8
15.1,1.82,0.37,29.2,41.4
13.9,0.37,0.34,19.7,53
13,0.32,0.14,8.8,62.4
12.3,0.01,0.01,0,0
11.2,0,0,0,0
10.8,0,0,0,0
8.9,0,0,0,0
11.3,0,0,0,0
11.7,0,0,0,0
12,0,0,0,0
11.4,0,0,0,0
12,0,0,0,0
11.3,0,0,0,0
11.3,0,0,0,0
10.2,0,0,0,0
10.3,0,0,0,0
10.7,0.01,0.01,0,0
12.1,0.71,0.14,8.9,-62.7
13.3,0.26,0.32,19.9,-53.3
13.1,0.09,0.38,29.4,-41.7
13.3,0.07,0.47,36.7,-27
14,1.62,0.59,40.8,-9.5
15.1,1.62,0.59,40.8,9.4
15.2,1.61,0.54,36.8,26.9
14.8,1.54,0.43,29.5,41.5
14.2,1.3,0.31,19.9,53.2
13.1,0.5,0.14,9,62.6
12,0.01,0.01,0,0
11.5,0,0,0,0
11,0,0,0,0
10.7,0,0,0,0
10.9,0,0,0,0
10.7,0,0,0,0
10.8,0,0,0,0
10.9,0,0,0,0
8.7,0,0,0,0
10.9,0,0,0,0
9.9,0,0,0,0
8.5,0,0,0,0
6.5,0,0,0,0
8.5,0.01,0.01,0,0
12.9,0.21,0.13,9,-62.9
12.1,0.08,0.23,20,-53.5
14.3,0.06,0.34,29.6,-41.9
15,0.06,0.42,37,-27.2
15.2,0.27,0.72,41.1,-9.6
15.5,0.37,0.76,41.1,9.3
16,0.47,0.7,37,27
16.9,1.14,0.51,29.7,41.7
16.9,0.97,0.34,20.2,53.4
15.2,0.35,0.14,9.2,62.8
12.6,0.01,0.01,0,0
10.9,0,0,0,0
11.1,0,0,0,0
9.9,0,0,0,0
16.5,0,0,0,0
16.3,0,0,0,0
17.1,0,0,0,0
17,0,0,0,0
16.8,0,0,0,0
18.1,0,0,0,0
18.3,0,0,0,0
18.1,0,0,0,0
17.7,0,0,0,0
18.5,0.01,0.01,0,0
16.6,0.11,0.11,9.1,-63.2
16.8,0.08,0.23,20.2,-53.8
18.3,0.16,0.46,29.8,-42.1
19.3,1.16,0.65,37.2,-27.4
20.2,1.18,0.72,41.3,-9.7
19.5,1.18,0.73,41.4,9.3
19.6,1.17,0.66,37.3,27.1
17.9,0.53,0.56,30,41.8
16.9,0.09,0.24,20.4,53.6
15.5,0.1,0.11,9.4,63
14.7,0.01,0.01,0,0
14.4,0,0,0,0
14.1,0,0,0,0
13.8,0,0,0,0
13.7,0,0,0,0
12.7,0,0,0,0
12,0,0,0,0
11.2,0,0,0,0
10.2,0,0,0,0
9.7,0,0,0,0
9.3,0,0,0,0
9.4,0,0,0,0
11,0,0,0,0
12.3,0.01,0.01,0,0
12.4,0.1,0.1,9.3,-63.4
12.8,0.66,0.37,20.3,-54
12.9,0.51,0.56,30,-42.3
13.2,0.03,0.37,37.4,-27.6
13.1,0.04,0.4,41.6,-9.8
13.4,0.03,0.4,41.7,9.4
13.6,0.04,0.37,37.6,27.2
13.4,0.05,0.3,30.2,42
13.5,0.05,0.21,20.6,53.7
13.3,0.06,0.1,9.5,63.2
12.8,0.01,0.01,0,0
11.4,0,0,0,0
13.2,0,0,0,0
13.9,0,0,0,0
14.1,0,0,0,0
13.9,0,0,0,0
14.6,0,0,0,0
15.5,0,0,0,0
15.9,0,0,0,0
16.2,0,0,0,0
16.4,0,0,0,0
17.4,0,0,0,0
17.7,0,0,0,0
17,0,0,0,0
16,0.02,0.06,9.4,-63.7
14.8,0.02,0.14,20.5,-54.3
15.3,0.02,0.22,30.2,-42.6
15,0.05,0.39,37.7,-27.8
15.2,0.46,0.79,41.9,-9.9
15.8,1.56,0.62,41.9,9.4
14.5,0.14,0.57,37.8,27.3
13.6,0.01,0.22,30.4,42.2
13.4,0.02,0.14,20.8,53.9
12.7,0.04,0.08,9.7,63.4
13,0.01,0.01,0,0
12.6,0,0,0,0
12.5,0,0,0,0
12.4,0,0,0,0
12.3,0,0,0,0
12.2,0,0,0,0
11.9,0,0,0,0
11.7,0,0,0,0
11.5,0,0,0,0
11.4,0,0,0,0
11.1,0,0,0,0
11.1,0,0,0,0
11,0,0,0,0
11,0.01,0.01,0,0
10.7,0.07,0.1,9.5,-63.9
11,0.18,0.3,20.7,-54.5
11.4,0.06,0.36,30.4,-42.8
11.3,0.12,0.54,37.9,-28
11.9,0.07,0.5,42.2,-10
11.5,0.27,0.74,42.2,9.4
11,0.07,0.45,38.1,27.4
10.6,0.13,0.43,30.7,42.3
10.7,0.12,0.28,21,54.1
10.5,0.06,0.1,9.9,63.6
10.3,0.01,0.01,0,0
10.3,0,0,0,0
10.3,0,0,0,0
9.9,0,0,0,0
9.9,0,0,0,0
10,0,0,0,0
9.9,0,0,0,0
10.1,0,0,0,0
10.3,0,0,0,0
10.2,0,0,0,0
9.4,0,0,0,0
10.5,0,0,0,0
10.3,0,0,0,0
10.7,0.01,0.01,0,0
10.9,0.08,0.1,9.7,-64.2
11,0.07,0.25,20.8,-54.8
11.4,0.43,0.56,30.6,-43
11.4,0.19,0.62,38.2,-28.2
11.3,0.12,0.62,42.4,-10.1
11.8,0.3,0.76,42.5,9.4
11.9,0.06,0.49,38.4,27.5
12,0.13,0.45,30.9,42.5
11.9,0.19,0.32,21.2,54.4
11.4,0.08,0.11,10.1,63.8
10.7,0.01,0.01,0,0
10.2,0,0,0,0
10.2,0,0,0,0
10.2,0,0,0,0
9.3,0,0,0,0
9,0,0,0,0
8.9,0,0,0,0
9,0,0,0,0
9,0,0,0,0
8.9,0,0,0,0
9.2,0,0,0,0
8.9,0,0,0,0
9.4,0,0,0,0
9.6,0.01,0.01,0,0
10.3,0.07,0.1,9.8,-64.4
11.7,0.35,0.36,21,-55
13.1,0.1,0.42,30.8,-43.3
12.9,0.05,0.46,38.4,-28.4
12.8,0.07,0.5,42.7,-10.2
13.1,0.06,0.5,42.8,9.4
13.1,0.06,0.45,38.7,27.7
12.7,0.06,0.36,31.2,42.7
12.6,0.06,0.23,21.5,54.6
12.6,0.06,0.11,10.3,64.1
12.1,0.01,0.01,0,0
11.9,0,0,0,0
11.6,0,0,0,0
12.4,0,0,0,0
12.3,0,0,0,0
12,0,0,0,0
11.8,0,0,0,0
12,0,0,0,0
12.7,0,0,0,0
12,0,0,0,0
13.9,0,0,0,0
15,0,0,0,0
15,0,0,0,0
14.3,0.01,0.01,0,0
14.1,0.06,0.1,10,-64.7
14,0.05,0.22,21.2,-55.3
13.8,0.06,0.35,31,-43.5
13.6,0.06,0.43,38.7,-28.6
13.5,0.07,0.48,43,-10.3
13.7,0.06,0.48,43.1,9.5
13.7,0.06,0.44,39,27.8
13.9,0.06,0.35,31.4,42.9
13.8,0.05,0.23,21.7,54.8
13.6,0.06,0.1,10.5,64.3
13,0.01,0.01,0,0
12.6,0,0,0,0
12.7,0,0,0,0
12.7,0,0,0,0
11.2,0,0,0,0
10.2,0,0,0,0
10.3,0,0,0,0
10.5,0,0,0,0
10.5,0,0,0,0
10.3,0,0,0,0
10.6,0,0,0,0
10.6,0,0,0,0
11,0,0,0,0
11.2,0.01,0.01,0,0
11.9,0.09,0.11,10.2,-65
12.6,0.06,0.22,21.4,-55.5
13.2,0.06,0.34,31.3,-43.7
14.3,0.06,0.44,39,-28.7
14.8,0.07,0.49,43.3,-10.4
14.2,0.06,0.49,43.4,9.5
13.7,0.06,0.45,39.2,27.9
13.8,0.06,0.35,31.7,43.1
13.1,0.06,0.24,21.9,55
13.3,0.06,0.1,10.7,64.5
13.2,0.01,0.01,0,0
12.9,0,0,0,0
12.7,0,0,0,0
12.8,0,0,0,0
12.8,0,0,0,0
12.1,0,0,0,0
11.7,0,0,0,0
11.7,0,0,0,0
12.3,0,0,0,0
12.1,0,0,0,0
11.9,0,0,0,0
12.6,0,0,0,0
12.8,0,0,0,0
13.2,0.01,0.02,0,0
13.3,0.18,0.14,10.3,-65.2
13.3,0.17,0.31,21.6,-55.8
13.5,0.15,0.48,31.5,-44
