áVé·èº (292),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-2.0,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-1.5,0.04,0.03,0.0,0.0
-1.6,0.57,0.20,9.9,-51.6
-0.7,1.02,0.41,18.5,-40.3
0.9,2.31,0.38,25.1,-27.2
1.5,1.99,0.52,29.1,-12.3
1.8,1.99,0.54,30.0,3.6
1.5,2.74,0.33,27.7,19.2
1.5,0.30,0.46,22.4,33.4
0.0,0.20,0.26,14.8,45.6
-0.1,0.21,0.09,5.6,56.1
-0.5,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.3,0.01,0.02,0.0,0.0
-2.0,0.18,0.16,9.9,-51.8
-1.3,0.10,0.27,18.5,-40.5
0.1,0.09,0.37,25.2,-27.4
0.2,0.15,0.52,29.2,-12.4
0.2,0.09,0.45,30.2,3.5
1.4,0.10,0.41,27.8,19.2
1.3,0.24,0.43,22.5,33.3
2.5,1.14,0.32,15.0,45.6
0.5,0.10,0.07,5.7,56.2
-0.4,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
