áUëÂîó (230),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
5.1,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-2.3,0.37,0.13,6.9,-90.1
-1.1,0.65,0.40,18.4,-80.3
0.7,2.89,0.28,29.6,-69.4
3.1,3.08,0.33,39.9,-56.1
4.6,2.71,0.56,48.5,-38.9
6.4,2.73,0.62,53.9,-16.6
8.6,3.18,0.42,54.7,9.1
9.0,3.16,0.40,50.5,32.9
9.7,2.23,0.67,42.7,51.5
9.3,2.96,0.30,32.8,65.8
8.4,2.22,0.32,21.8,77.2
7.3,0.96,0.21,10.3,87.3
5.1,0.02,0.02,0.0,0.0
2.6,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.4,0.17,0.11,7.2,-90.3
0.9,0.15,0.30,18.7,-80.6
2.9,0.21,0.57,29.9,-69.6
6.0,0.46,0.91,40.2,-56.4
7.5,0.14,0.84,48.8,-39.1
8.2,0.45,1.21,54.3,-16.6
10.8,1.78,1.04,55.0,9.4
10.5,1.38,1.09,50.8,33.3
11.7,0.88,1.00,42.9,51.9
11.5,0.43,0.73,33.0,66.2
12.1,1.46,0.43,22.0,77.6
11.8,0.15,0.16,10.5,87.6
9.8,0.02,0.02,0.0,0.0
7.9,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.9,0.12,0.10,7.5,-90.6
5.0,0.12,0.29,19.0,-80.8
6.7,0.28,0.61,30.2,-69.9
8.6,0.10,0.66,40.6,-56.6
9.0,1.02,1.13,49.2,-39.3
10.8,0.75,1.26,54.7,-16.6
12.6,0.39,1.21,55.4,9.6
14.1,0.56,1.17,51.1,33.6
12.9,0.29,0.89,43.2,52.3
13.5,0.54,0.75,33.2,66.6
13.6,0.11,0.34,22.2,78.0
12.8,0.13,0.16,10.7,88.0
11.9,0.02,0.02,0.0,0.0
10.8,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
0.0,0.85,0.15,7.8,-90.8
1.5,2.45,0.24,19.3,-81.1
5.5,2.91,0.29,30.6,-70.2
8.9,3.08,0.34,40.9,-56.9
10.2,3.16,0.38,49.6,-39.5
11.7,3.16,0.43,55.1,-16.7
12.9,3.17,0.43,55.8,9.8
13.5,3.17,0.39,51.4,34.0
14.3,3.11,0.35,43.4,52.8
13.4,2.98,0.30,33.4,66.9
12.7,2.61,0.26,22.4,78.3
11.4,1.02,0.22,10.9,88.3
9.7,0.03,0.03,0.0,0.0
6.1,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
0.3,0.09,0.11,8.1,-91.1
2.2,0.09,0.28,19.6,-81.3
5.0,0.14,0.53,30.9,-70.4
7.4,0.08,0.63,41.3,-57.1
9.0,0.24,1.00,49.9,-39.7
10.6,0.34,1.19,55.5,-16.7
11.8,0.14,0.99,56.1,10.0
11.7,0.10,0.77,51.7,34.4
11.2,0.09,0.66,43.7,53.2
11.9,0.77,0.78,33.6,67.3
10.7,0.27,0.44,22.6,78.7
9.6,0.11,0.15,11.1,88.7
8.9,0.02,0.02,0.0,0.0
8.4,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.9,0.08,0.10,8.4,-91.4
5.3,0.09,0.28,19.9,-81.6
6.5,0.09,0.46,31.2,-70.7
6.8,0.08,0.64,41.6,-57.4
7.1,0.08,0.77,50.3,-39.9
7.4,0.16,0.98,55.8,-16.7
8.7,0.23,1.11,56.5,10.2
9.3,1.23,1.15,52.0,34.7
8.8,0.38,0.96,43.9,53.6
8.1,0.22,0.66,33.8,67.7
7.4,0.09,0.33,22.8,79.1
6.5,0.10,0.15,11.2,89.0
5.6,0.02,0.02,0.0,0.0
5.0,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.8,0.00,0.01,0.0,0.0
1.7,0.34,0.16,8.7,-91.6
4.2,0.50,0.43,20.2,-81.9
4.7,0.24,0.61,31.5,-71.0
5.0,0.49,0.95,41.9,-57.7
6.9,0.46,1.14,50.7,-40.1
7.3,1.10,1.26,56.2,-16.7
7.5,0.64,1.30,56.9,10.4
8.1,0.62,1.21,52.3,35.1
8.6,2.19,0.70,44.2,54.0
9.1,1.20,0.75,34.1,68.1
8.4,0.16,0.38,22.9,79.4
7.7,0.16,0.18,11.4,89.3
6.3,0.02,0.02,0.0,0.0
4.9,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.0,0.00,0.01,0.0,0.0
1.9,0.09,0.12,9.0,-91.9
2.3,0.08,0.27,20.5,-82.1
2.7,0.08,0.45,31.8,-71.2
3.6,0.09,0.61,42.2,-57.9
4.1,0.06,0.75,51.0,-40.3
5.0,0.08,0.81,56.6,-16.8
5.4,0.08,0.82,57.2,10.7
5.0,0.10,0.75,52.6,35.5
5.2,0.07,0.65,44.4,54.4
4.8,0.13,0.58,34.3,68.5
4.8,0.47,0.49,23.1,79.8
3.9,0.39,0.22,11.6,89.7
3.1,0.02,0.02,0.1,99.2
2.5,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-4.2,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-4.8,0.00,0.01,0.0,0.0
-4.1,1.12,0.18,9.3,-92.1
-1.8,2.44,0.26,20.8,-82.4
2.0,2.81,0.33,32.1,-71.5
5.3,2.96,0.40,42.6,-58.2
7.2,2.55,0.66,51.4,-40.5
8.4,1.70,1.10,57.0,-16.8
9.4,2.11,0.94,57.6,10.9
9.1,0.22,1.05,52.9,35.9
9.8,0.85,1.04,44.7,54.8
10.1,0.86,0.79,34.5,68.9
9.4,1.78,0.41,23.3,80.2
8.2,0.41,0.23,11.8,90.0
6.9,0.04,0.03,0.3,99.5
5.5,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.0,0.00,0.01,0.0,0.0
0.2,0.09,0.12,9.6,-92.4
1.4,0.10,0.30,21.1,-82.6
5.2,0.96,0.73,32.4,-71.8
6.7,0.37,0.93,42.9,-58.5
7.5,0.37,1.12,51.7,-40.7
7.9,0.08,0.87,57.4,-16.8
7.6,0.08,0.64,58.0,11.1
7.3,0.17,0.98,53.2,36.3
8.8,0.25,0.91,44.9,55.2
7.3,0.10,0.51,34.7,69.3
7.1,0.09,0.35,23.5,80.5
6.8,0.07,0.14,12.0,90.4
5.3,0.00,0.01,0.5,99.8
4.5,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
0.9,0.00,0.01,0.0,0.0
1.3,0.56,0.19,9.8,-92.6
3.3,1.33,0.43,21.4,-82.9
6.2,2.57,0.40,32.7,-72.1
9.6,2.69,0.50,43.2,-58.7
11.5,0.36,1.12,52.1,-40.9
12.6,1.46,1.19,57.7,-16.9
12.4,0.24,1.15,58.3,11.4
13.6,0.25,1.07,53.5,36.6
14.8,1.52,0.93,45.2,55.6
14.4,0.53,0.79,34.9,69.6
14.6,0.38,0.49,23.7,80.9
12.9,0.20,0.20,12.2,90.7
10.6,0.04,0.03,0.6,100.2
8.1,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
2.5,0.00,0.01,0.0,0.0
2.4,0.12,0.14,10.1,-92.9
4.6,0.11,0.32,21.7,-83.2
7.4,0.11,0.51,33.0,-72.3
9.7,0.09,0.69,43.5,-59.0
11.8,0.11,0.82,52.4,-41.2
14.3,0.12,0.89,58.1,-16.9
14.8,0.11,0.90,58.7,11.6
15.5,0.09,0.86,53.8,37.0
16.7,0.91,1.05,45.4,56.0
17.1,2.35,0.50,35.1,70.0
16.9,1.27,0.50,23.9,81.2
15.5,0.12,0.18,12.3,91.0
14.2,0.04,0.03,0.8,100.5
13.8,0.00,0.00,0.0,0.0
13.9,0.00,0.00,0.0,0.0
13.6,0.00,0.00,0.0,0.0
13.3,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
11.1,0.00,0.01,0.0,0.0
11.3,0.06,0.12,10.4,-93.1
11.6,0.09,0.31,22.0,-83.4
12.1,0.04,0.38,33.3,-72.6
12.2,0.00,0.37,43.8,-59.3
12.9,0.00,0.42,52.8,-41.4
13.0,0.06,0.41,58.5,-16.9
13.5,0.04,0.67,59.0,11.8
13.8,0.11,0.79,54.1,37.4
13.9,0.09,0.69,45.6,56.4
13.9,0.09,0.52,35.3,70.4
14.9,0.78,0.53,24.1,81.6
15.0,0.85,0.26,12.5,91.4
13.5,0.08,0.04,1.0,100.8
12.1,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.1,0.04,0.03,0.0,0.0
2.8,1.29,0.20,10.7,-93.3
6.0,2.42,0.29,22.2,-83.7
9.3,2.76,0.35,33.6,-72.9
12.8,2.87,0.44,44.2,-59.5
14.2,2.94,0.50,53.1,-41.6
15.7,2.93,0.55,58.8,-17.0
16.7,2.94,0.55,59.4,12.1
17.7,2.94,0.51,54.4,37.8
18.1,2.88,0.45,45.9,56.8
17.9,1.18,0.78,35.5,70.8
16.3,0.31,0.48,24.2,81.9
15.2,0.33,0.24,12.7,91.7
13.0,0.16,0.04,1.2,101.1
9.2,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
0.1,0.02,0.02,0.0,0.0
1.4,0.19,0.17,10.9,-93.6
3.2,0.56,0.49,22.5,-84.0
6.7,0.48,0.75,33.8,-73.2
5.8,0.03,0.53,44.5,-59.8
4.1,0.00,0.44,53.5,-41.8
5.1,0.06,0.67,59.2,-17.0
7.1,0.36,1.26,59.7,12.3
7.5,0.37,1.17,54.7,38.2
7.6,0.10,0.70,46.1,57.2
7.1,0.17,0.63,35.7,71.2
5.4,0.08,0.35,24.4,82.3
5.1,0.10,0.18,12.9,92.0
4.1,0.04,0.03,1.4,101.4
3.8,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.2,0.08,0.04,0.0,0.0
-0.6,1.20,0.22,11.2,-93.8
1.8,2.58,0.26,22.8,-84.2
5.7,1.71,0.65,34.1,-73.4
7.6,1.84,0.82,44.8,-60.1
9.5,2.64,0.64,53.8,-42.0
9.1,1.81,1.09,59.6,-17.1
11.2,3.13,0.46,60.0,12.5
12.2,3.10,0.44,55.0,38.6
13.3,2.63,0.55,46.3,57.6
13.0,2.93,0.33,35.9,71.5
11.5,2.64,0.27,24.6,82.6
10.7,1.22,0.26,13.0,92.4
8.9,0.24,0.05,1.6,101.7
5.8,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.7,0.08,0.04,0.0,-103.5
-0.2,1.63,0.20,11.5,-94.1
2.5,2.62,0.25,23.0,-84.5
6.1,2.93,0.31,34.4,-73.7
10.0,3.06,0.37,45.1,-60.4
12.9,3.12,0.43,54.1,-42.3
14.7,3.13,0.46,59.9,-17.1
16.6,3.15,0.45,60.4,12.8
17.9,3.13,0.43,55.3,39.0
18.5,3.07,0.38,46.6,58.0
18.7,2.93,0.33,36.1,71.9
18.5,2.69,0.26,24.8,83.0
17.9,1.55,0.24,13.2,92.7
13.4,0.25,0.05,1.7,102.1
10.4,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
2.7,0.08,0.04,0.3,-103.7
3.8,0.69,0.24,11.7,-94.3
7.1,1.71,0.42,23.3,-84.7
11.0,1.90,0.61,34.7,-74.0
15.6,2.78,0.48,45.4,-60.7
17.1,2.80,0.57,54.5,-42.5
18.9,2.35,0.85,60.3,-17.2
19.4,2.82,0.62,60.7,13.0
18.4,2.36,0.78,55.5,39.4
18.0,2.34,0.68,46.8,58.4
16.7,1.10,0.81,36.3,72.3
15.5,0.26,0.48,24.9,83.3
14.6,0.28,0.24,13.4,93.0
13.8,0.25,0.05,1.9,102.4
13.1,0.00,0.00,0.0,0.0
12.9,0.00,0.00,0.0,0.0
12.9,0.00,0.00,0.0,0.0
13.1,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
12.2,0.02,0.02,0.6,-103.9
12.7,0.08,0.15,12.0,-94.6
13.3,0.03,0.24,23.6,-85.0
13.6,0.01,0.28,34.9,-74.3
12.6,0.00,0.35,45.6,-60.9
12.6,0.07,0.35,54.8,-42.8
12.7,0.00,0.44,60.6,-17.2
13.7,0.00,0.44,61.0,13.2
13.4,0.05,0.37,55.8,39.8
12.2,0.05,0.32,47.0,58.8
10.6,0.01,0.28,36.4,72.7
11.3,0.24,0.48,25.1,83.6
11.3,0.23,0.24,13.6,93.3
10.2,0.04,0.03,2.1,102.7
10.0,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.5,0.08,0.04,0.8,-104.2
6.7,0.29,0.22,12.3,-94.8
6.9,0.28,0.46,23.8,-85.3
7.4,0.25,0.70,35.2,-74.5
10.0,1.68,0.89,45.9,-61.2
13.8,2.85,0.55,55.1,-43.0
14.2,2.87,0.59,61.0,-17.3
15.4,2.86,0.60,61.4,13.5
14.5,2.87,0.55,56.1,40.2
14.5,2.83,0.48,47.2,59.2
14.3,2.74,0.39,36.6,73.0
13.5,2.48,0.31,25.3,84.0
12.2,1.02,0.28,13.7,93.6
10.6,0.25,0.05,2.3,103.0
9.9,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.4,0.08,0.04,1.1,-104.4
3.1,0.20,0.21,12.5,-95.1
5.1,1.99,0.39,24.1,-85.5
8.1,2.56,0.43,35.5,-74.8
10.5,2.66,0.54,46.2,-61.5
11.9,2.23,0.84,55.4,-43.2
13.7,2.23,0.91,61.3,-17.4
14.7,2.22,0.93,61.7,13.7
15.8,0.17,1.01,56.4,40.6
15.5,0.16,0.87,47.4,59.6
16.0,0.27,0.75,36.8,73.4
14.4,0.18,0.45,25.5,84.3
12.4,0.20,0.23,13.9,93.9
10.8,0.25,0.05,2.5,103.3
9.8,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.9,0.00,0.01,1.4,-104.6
6.1,0.02,0.09,12.8,-95.3
6.6,0.02,0.17,24.3,-85.8
7.0,0.01,0.27,35.7,-75.1
7.5,0.05,0.50,46.5,-61.8
8.7,0.05,0.78,55.7,-43.5
10.7,0.03,0.86,61.7,-17.4
11.2,0.10,0.81,62.0,14.0
11.7,0.10,0.75,56.6,41.0
11.0,0.07,0.65,47.7,60.0
9.9,0.06,0.51,37.0,73.7
9.8,0.06,0.33,25.6,84.6
9.3,0.08,0.17,14.1,94.2
9.2,0.08,0.04,2.6,103.5
7.9,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
2.8,0.09,0.04,1.6,-104.8
4.0,0.18,0.21,13.0,-95.5
5.2,0.28,0.47,24.6,-86.0
6.5,2.19,0.55,36.0,-75.4
9.1,1.77,0.88,46.8,-62.1
9.3,1.14,1.23,56.0,-43.8
10.2,0.87,1.38,62.0,-17.5
10.3,0.86,1.39,62.3,14.2
10.2,0.24,1.11,56.9,41.3
10.6,0.50,1.08,47.9,60.4
11.6,1.73,0.70,37.2,74.1
11.0,1.33,0.53,25.8,85.0
11.1,0.18,0.24,14.2,94.5
9.6,0.25,0.05,2.8,103.8
6.4,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
3.9,0.09,0.04,1.9,-105.1
4.2,0.17,0.21,13.2,-95.8
4.8,0.07,0.33,24.8,-86.3
5.5,0.08,0.52,36.2,-75.7
7.3,1.43,0.98,47.0,-62.4
8.9,0.85,1.28,56.3,-44.0
8.7,0.46,1.34,62.3,-17.6
9.6,1.76,1.14,62.7,14.4
9.7,2.23,0.86,57.1,41.7
9.4,0.86,1.11,48.1,60.8
9.2,0.68,0.86,37.4,74.5
8.2,0.34,0.53,26.0,85.3
7.6,0.55,0.29,14.4,94.8
6.4,0.25,0.05,3.0,104.1
5.6,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.8,0.09,0.04,2.1,-105.3
2.3,0.88,0.28,13.5,-96.0
5.0,2.27,0.35,25.0,-86.5
7.0,0.76,0.84,36.5,-75.9
8.1,0.29,0.99,47.3,-62.7
9.2,0.19,1.06,56.6,-44.3
10.7,0.14,0.99,62.7,-17.6
9.9,0.14,1.00,63.0,14.7
7.7,0.03,0.77,57.4,42.1
6.5,0.04,0.63,48.3,61.2
7.9,0.98,0.85,37.5,74.8
9.4,1.13,0.56,26.1,85.6
8.6,0.15,0.22,14.6,95.1
8.0,0.21,0.05,3.2,104.4
7.1,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.4,0.14,0.04,2.3,-105.5
6.1,0.17,0.22,13.7,-96.3
8.6,0.22,0.46,25.3,-86.8
10.9,1.68,0.70,36.7,-76.2
13.6,2.06,0.79,47.6,-63.0
15.1,2.51,0.72,56.9,-44.5
16.5,2.53,0.77,63.0,-17.7
17.0,0.31,1.27,63.3,14.9
17.7,0.23,1.09,57.6,42.5
16.5,0.23,0.93,48.5,61.6
16.8,0.15,0.65,37.7,75.2
16.5,0.24,0.49,26.3,85.9
16.4,0.37,0.28,14.7,95.4
15.5,0.19,0.05,3.4,104.7
12.1,0.00,0.00,0.0,0.0
10.5,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
14.6,0.00,0.00,0.0,0.0
14.1,0.00,0.00,0.0,0.0
12.1,0.00,0.00,0.0,0.0
12.2,0.00,0.00,0.0,0.0
11.8,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
7.5,0.52,0.05,2.6,-105.7
8.3,1.54,0.25,13.9,-96.5
13.0,2.53,0.30,25.5,-87.1
14.4,2.77,0.38,36.9,-76.5
15.6,2.86,0.47,47.8,-63.3
16.8,2.46,0.75,57.2,-44.8
18.6,2.92,0.57,63.3,-17.8
19.9,2.92,0.57,63.6,15.1
20.7,2.90,0.55,57.9,42.9
21.1,2.87,0.47,48.7,62.0
21.2,2.78,0.39,37.9,75.5
20.6,2.51,0.32,26.5,86.2
20.1,0.82,0.31,14.9,95.7
17.9,0.61,0.06,3.5,104.9
13.6,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
4.8,0.71,0.05,2.8,-106.0
6.8,1.54,0.25,14.2,-96.7
11.2,2.51,0.31,25.7,-87.3
15.4,2.73,0.40,37.2,-76.8
19.1,2.83,0.48,48.1,-63.6
19.9,2.88,0.55,57.5,-45.1
21.2,2.89,0.59,63.6,-17.9
22.3,2.90,0.59,63.9,15.4
23.9,2.87,0.56,58.1,43.3
24.7,2.85,0.48,48.9,62.3
24.7,2.75,0.40,38.1,75.8
24.2,1.52,0.52,26.6,86.5
22.5,1.01,0.31,15.1,96.0
19.9,0.53,0.07,3.7,105.2
16.9,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
13.2,0.00,0.00,0.0,0.0
12.1,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.7,0.15,0.04,3.0,-106.2
8.3,0.08,0.19,14.4,-97.0
11.0,0.66,0.57,25.9,-87.6
