áUìíê£ (190),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-4.7,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-3.6,0.00,0.00,0.0,0.0
-3.1,0.01,0.01,0.1,-63.1
-2.6,0.06,0.11,9.8,-52.9
-2.1,0.06,0.23,18.2,-41.3
-2.3,0.06,0.33,24.7,-27.9
-2.5,0.06,0.39,28.7,-12.7
-2.2,0.08,0.40,29.6,3.4
-2.0,0.06,0.37,27.4,19.2
-1.6,0.06,0.30,22.3,33.6
-1.7,0.06,0.18,14.9,46.3
-2.0,0.05,0.06,5.9,57.3
-2.6,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.2,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-5.7,0.00,0.00,0.0,0.0
-6.0,0.00,0.00,0.0,0.0
-8.0,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-10.9,0.00,0.00,0.0,0.0
-11.6,0.00,0.00,0.0,0.0
-11.0,0.00,0.00,0.0,0.0
-12.0,0.00,0.00,0.0,0.0
-12.7,0.04,0.03,0.2,-63.4
-13.0,0.96,0.21,9.9,-53.1
-11.0,2.49,0.24,18.3,-41.5
-8.2,2.82,0.27,24.9,-28.0
-4.8,2.54,0.39,28.9,-12.9
-0.4,0.21,0.58,29.9,3.3
-0.2,0.21,0.52,27.6,19.2
-0.1,0.22,0.42,22.5,33.7
-0.7,0.22,0.27,15.1,46.4
-1.1,0.26,0.10,6.1,57.4
-3.2,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-5.7,0.00,0.00,0.0,0.0
-6.8,0.00,0.00,0.0,0.0
-7.8,0.00,0.00,0.0,0.0
-8.4,0.00,0.00,0.0,0.0
-8.6,0.00,0.00,0.0,0.0
-9.0,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-10.1,0.00,0.00,0.0,0.0
-10.4,0.00,0.00,0.0,0.0
-10.8,0.00,0.00,0.0,0.0
-11.3,0.00,0.00,0.0,0.0
