áXã¯ä‘ (798),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
10.9,0.08,0.09,7.5,-57.9
12.3,0.21,0.32,17.7,-48.3
14.3,0.05,0.31,26.4,-36.6
15.7,0.05,0.37,32.7,-22.4
16.1,0.10,0.56,35.9,-6.1
16.9,0.05,0.49,35.3,11.0
16.0,0.04,0.36,31.2,26.8
15.2,0.03,0.23,24.1,40.3
14.7,0.02,0.13,14.9,51.3
14.4,0.06,0.05,4.3,60.4
14.3,0.00,0.00,0.0,0.0
14.0,0.00,0.00,0.0,0.0
14.2,0.00,0.00,0.0,0.0
13.5,0.00,0.00,0.0,0.0
13.6,0.00,0.00,0.0,0.0
12.8,0.00,0.00,0.0,0.0
12.8,0.00,0.00,0.0,0.0
12.8,0.00,0.00,0.0,0.0
12.5,0.00,0.00,0.0,0.0
12.1,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.2,0.03,0.06,7.5,-58.1
10.5,0.02,0.17,17.8,-48.5
11.2,0.04,0.29,26.5,-36.8
10.8,0.04,0.36,32.8,-22.6
10.0,0.03,0.39,36.0,-6.2
9.3,0.00,0.33,35.5,10.9
8.3,0.02,0.28,31.3,26.8
7.9,0.05,0.27,24.2,40.3
7.7,0.04,0.17,15.0,51.4
7.4,0.09,0.05,4.4,60.5
7.1,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
1.3,1.07,0.15,7.5,-58.2
2.6,1.85,0.32,17.8,-48.7
5.7,2.25,0.42,26.5,-37.0
7.5,2.37,0.50,32.9,-22.7
9.1,2.39,0.55,36.1,-6.3
9.1,2.42,0.53,35.6,10.8
9.5,2.32,0.49,31.5,26.8
9.7,0.97,0.56,24.4,40.3
8.7,0.26,0.28,15.2,51.4
8.0,0.20,0.07,4.6,60.5
7.5,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
3.3,1.35,0.14,7.5,-58.4
4.2,2.35,0.25,17.8,-48.8
5.4,2.75,0.31,26.6,-37.1
6.3,2.92,0.35,33.0,-22.9
7.3,2.96,0.38,36.3,-6.5
7.7,2.96,0.37,35.8,10.7
7.6,2.90,0.34,31.7,26.7
8.0,2.67,0.30,24.6,40.3
7.4,2.04,0.25,15.4,51.4
6.2,1.27,0.09,4.8,60.6
4.9,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
