áTbä‚å©ëÚ (59)-A5,,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-1.2,0,0,0,0
-0.3,0,0,0,0
0.2,0,0,0,0
0.4,0,0,0,0
-2.1,0,0,0,0
-3.9,0,0,0,0
-4,0,0,0,0
-5.7,0,0,0,0
-5.6,0,0,0,0
2.6,0.01,0.01,0,0
3.3,0.73,0.18,7.5,-49.9
3.8,0.72,0.38,15,-38
4.8,0.17,0.41,20.7,-24.7
5.9,1.63,0.61,24,-10.1
6,0.56,0.65,24.5,5.1
5.2,0.07,0.36,22.1,20
4,0.98,0.46,17.1,33.8
4.1,0.25,0.2,10.1,46.2
4.5,0.05,0.04,1.5,57.2
5.3,0,0,0,0
6.2,0,0,0,0
5.8,0,0,0,0
4.5,0,0,0,0
5.1,0,0,0,0
4.5,0,0,0,0
4.2,0,0,0,0
1.8,0,0,0,0
1.4,0,0,0,0
0.6,0,0,0,0
0.3,0,0,0,0
-1.1,0,0,0,0
-1.4,0,0,0,0
-1.4,0,0,0,0
-1.9,0.01,0.01,0,0
-2.2,0.18,0.13,7.5,-50.1
-2.8,0.24,0.32,15.1,-38.2
-3.1,0.7,0.55,20.8,-24.9
-3,0.3,0.58,24.1,-10.2
-3.2,0.2,0.52,24.6,5
-3.6,0.2,0.47,22.3,20
-4.4,0.11,0.29,17.3,33.8
-4.6,0.12,0.17,10.3,46.2
-5.1,0.05,0.04,1.7,57.2
-5.5,0,0,0,0
-5.4,0,0,0,0
-5.5,0,0,0,0
-5.8,0,0,0,0
-5.9,0,0,0,0
-5.7,0,0,0,0
-6,0,0,0,0
-5.9,0,0,0,0
-6.3,0,0,0,0
-6.5,0,0,0,0
-6.8,0,0,0,0
-6.8,0,0,0,0
-7.3,0,0,0,0
-6.7,0,0,0,0
-7,0.01,0.01,0,0
-7.7,0.38,0.17,7.6,-50.2
-6.6,0.56,0.38,15.2,-38.3
-5.7,0.62,0.55,21,-25
-4.7,1.84,0.6,24.3,-10.3
-4.3,2.75,0.46,24.8,4.9
-4.6,0.32,0.53,22.4,19.9
-4.9,0.44,0.43,17.5,33.8
-5.6,1.28,0.25,10.5,46.2
-6.5,0.1,0.05,1.9,57.2
-6.8,0,0,0,0
-6.4,0,0,0,0
-6.9,0,0,0,0
-7.5,0,0,0,0
-8.3,0,0,0,0
-8.1,0,0,0,0
-7.9,0,0,0,0
-7.4,0,0,0,0
-7.5,0,0,0,0
-7.7,0,0,0,0
-7.9,0,0,0,0
-7.9,0,0,0,0
-7.3,0,0,0,0
-8.6,0,0,0,0
-9.4,0.01,0.02,0,0
-8.5,1.98,0.17,7.6,-50.4
-6.8,2.88,0.25,15.3,-38.5
-5.7,3.46,0.26,21.1,-25.1
-5.1,2.75,0.44,24.4,-10.5
-4.4,2.76,0.46,25,4.9
-4.6,3.1,0.35,22.6,19.9
-4.5,3.17,0.25,17.7,33.8
-4.9,1.93,0.23,10.6,46.2
-6.1,0.28,0.06,2.1,57.2
-7.2,0,0,0,0
-7.6,0,0,0,0
-8.2,0,0,0,0
-8.2,0,0,0,0
-8,0,0,0,0
-7.7,0,0,0,0
-8,0,0,0,0
-8.9,0,0,0,0
-10,0,0,0,0
-11.9,0,0,0,0
-12,0,0,0,0
-12.5,0,0,0,0
-11.6,0,0,0,0
-10.9,0,0,0,0
-8.2,0.01,0.01,0,0
-7.8,0.67,0.19,7.7,-50.6
-9.8,0.17,0.29,15.4,-38.7
-8,0.19,0.43,21.2,-25.3
-7,0.14,0.46,24.6,-10.6
-7.1,0.11,0.44,25.1,4.8
-6,0.04,0.3,22.8,19.8
-7.1,0.04,0.23,17.9,33.8
-7.3,0.05,0.13,10.8,46.2
-7.7,0.05,0.04,2.3,57.3
-8.3,0,0,0,0
-8.7,0,0,0,0
-9,0,0,0,0
-8.5,0,0,0,0
-9.4,0,0,0,0
-10,0,0,0,0
-9.4,0,0,0,0
-9.6,0,0,0,0
-9.6,0,0,0,0
-9.8,0,0,0,0
-9.8,0,0,0,0
-9.4,0,0,0,0
-9.6,0,0,0,0
-9.7,0,0,0,0
-9.9,0.01,0.01,0,0
-9.2,0.08,0.11,7.8,-50.7
-8.6,0.13,0.28,15.5,-38.8
-8.5,0.06,0.3,21.3,-25.4
-8.7,0.07,0.4,24.7,-10.7
-8.8,0.05,0.36,25.3,4.7
-8,0.06,0.32,23,19.8
-8.3,0.07,0.28,18.1,33.8
-8.4,0.06,0.14,11,46.2
-8.7,0.01,0.02,2.4,57.3
-9.2,0,0,0,0
-9.8,0,0,0,0
-10.3,0,0,0,0
-9.9,0,0,0,0
-9.7,0,0,0,0
-9.9,0,0,0,0
-11,0,0,0,0
-9.7,0,0,0,0
-9.7,0,0,0,0
-9.5,0,0,0,0
-9.2,0,0,0,0
-9.6,0,0,0,0
-9.5,0,0,0,0
-9.4,0,0,0,0
-9.5,0.01,0.01,0,0
-11.1,1.9,0.17,7.9,-50.9
-8.6,0.61,0.4,15.6,-39
-8.1,1.58,0.55,21.5,-25.6
-8.2,0.22,0.53,24.9,-10.8
-8,0.84,0.71,25.5,4.6
-7.8,0.17,0.46,23.2,19.8
-8,0.17,0.36,18.3,33.8
-8.2,0.28,0.24,11.2,46.3
-8.4,0.18,0.05,2.6,57.4
-9.1,0,0,0,0
-10.9,0,0,0,0
-12.1,0,0,0,0
-13,0,0,0,0
-13.1,0,0,0,0
-12.8,0,0,0,0
-13,0,0,0,0
-12.4,0,0,0,0
-13,0,0,0,0
-12.7,0,0,0,0
-14.1,0,0,0,0
-12.4,0,0,0,0
-13.5,0,0,0,0
-13.9,0,0,0,0
-12.4,0.01,0.02,0,0
-13.4,1.51,0.19,8,-51.1
-10.4,2.93,0.25,15.7,-39.2
-10.6,3.44,0.26,21.6,-25.7
-9,3.66,0.28,25.1,-11
-7,3.14,0.4,25.7,4.5
-5.8,2.15,0.53,23.4,19.7
-6,1.32,0.48,18.5,33.8
-5.5,0.68,0.29,11.4,46.3
-6.9,0.18,0.05,2.8,57.4
-8.1,0,0,0,0
-9.1,0,0,0,0
-9.4,0,0,0,0
-9.6,0,0,0,0
-9.2,0,0,0,0
-12.8,0,0,0,0
-14.1,0,0,0,0
-13.6,0,0,0,0
-14.6,0,0,0,0
-13.5,0,0,0,0
-13.5,0,0,0,0
-14.7,0,0,0,0
-12.4,0,0,0,0
-13.5,0,0,0,0
-13.5,0.01,0.02,0,0
-12.7,1.15,0.2,8.1,-51.3
-11.3,2.27,0.32,15.9,-39.3
-11.3,3.56,0.25,21.8,-25.9
-8.6,3.77,0.25,25.3,-11.1
-6.7,3.3,0.36,25.9,4.5
-6.1,3.18,0.35,23.6,19.7
-5,3.26,0.25,18.7,33.8
-5.8,2.51,0.22,11.6,46.3
-7.8,0.79,0.07,3,57.5
-8.2,0,0,0,0
-7.8,0,0,0,0
-11,0,0,0,0
-9.6,0,0,0,0
-11.7,0,0,0,0
-13.3,0,0,0,0
-11.8,0,0,0,0
-13.6,0,0,0,0
-14.6,0,0,0,0
-14.1,0,0,0,0
-13.9,0,0,0,0
-14.6,0,0,0,0
-17.2,0,0,0,0
-16.9,0,0,0,0
-16,0.01,0.02,0,0
-13.7,1.97,0.18,8.2,-51.5
-14.7,1.51,0.4,16,-39.5
-11.8,2.66,0.41,21.9,-26
-9.6,1.82,0.64,25.4,-11.2
-2.7,0.18,0.55,26.1,4.4
-5.8,0.19,0.5,23.8,19.7
-2,0.2,0.4,18.9,33.8
-1.8,0.22,0.23,11.8,46.4
-2.1,0.24,0.06,3.2,57.6
-2.3,0,0,0,0
-2.6,0,0,0,0
-2.3,0,0,0,0
-2.4,0,0,0,0
-4,0,0,0,0
-4,0,0,0,0
-4.1,0,0,0,0
-4.6,0,0,0,0
-4.6,0,0,0,0
-4,0,0,0,0
-4.4,0,0,0,0
-4.4,0,0,0,0
-4.9,0,0,0,0
-4.8,0,0,0,0
-5.1,0.01,0.01,0,0
-5.3,0.12,0.14,8.3,-51.6
-5.4,0.13,0.29,16.2,-39.7
-5,0.18,0.44,22.1,-26.2
-4.8,0.52,0.67,25.6,-11.3
-5,1.33,0.72,26.3,4.3
-5.4,2.15,0.54,24,19.7
-5.4,2.81,0.32,19.1,33.8
-6.1,0.59,0.3,12,46.5
-6.5,0.18,0.06,3.4,57.7
-6.4,0,0,0,0
-6.8,0,0,0,0
-7.1,0,0,0,0
-7.1,0,0,0,0
-7.2,0,0,0,0
-7.1,0,0,0,0
-6.5,0,0,0,0
-6.9,0,0,0,0
-6.2,0,0,0,0
-7.1,0,0,0,0
-5.9,0,0,0,0
-6.2,0,0,0,0
-5.7,0,0,0,0
-6.6,0,0,0,0
-7.2,0.01,0.01,0,0
-6.9,0.12,0.13,8.5,-51.8
-6.4,0.12,0.28,16.3,-39.9
-5.9,0.1,0.4,22.3,-26.3
-6.3,0.11,0.46,25.8,-11.4
-6.5,0.1,0.47,26.5,4.3
-6.7,0.1,0.43,24.2,19.6
-6.8,0.9,0.52,19.3,33.8
-6.8,0.65,0.3,12.3,46.5
-7.6,0.25,0.07,3.6,57.8
-7.8,0,0,0,0
-8.1,0,0,0,0
-9.2,0,0,0,0
-9.7,0,0,0,0
-9.1,0,0,0,0
-9.3,0,0,0,0
-9.7,0,0,0,0
-9.2,0,0,0,0
-9.2,0,0,0,0
-9,0,0,0,0
-10.1,0,0,0,0
-10.2,0,0,0,0
-11,0,0,0,0
-10.6,0,0,0,0
-10.9,0.01,0.02,0,0
-11,1.9,0.18,8.6,-52
-8.7,3.01,0.25,16.5,-40
-8.8,3.08,0.35,22.5,-26.5
-7.1,3.72,0.28,26,-11.5
-6,3.72,0.29,26.7,4.2
-7.6,3.65,0.26,24.5,19.6
-6.9,3.31,0.26,19.5,33.9
-4.6,1.7,0.29,12.5,46.6
-6.6,0.86,0.08,3.8,57.8
-7,0,0,0,0
-6.5,0,0,0,0
-5.6,0,0,0,0
-4.7,0,0,0,0
-6.5,0,0,0,0
-6.3,0,0,0,0
-6.1,0,0,0,0
-5.3,0,0,0,0
-4.9,0,0,0,0
-6.4,0,0,0,0
-5.6,0,0,0,0
-4.8,0,0,0,0
-6.6,0,0,0,0
-8.9,0,0,0,0
-7.7,0.05,0.04,0,0
-7.1,1.81,0.19,8.7,-52.2
-6.6,2.8,0.28,16.6,-40.2
-2.8,3.26,0.31,22.6,-26.6
-1.5,3.47,0.32,26.2,-11.6
-3.3,3.47,0.34,27,4.1
-3.3,1.37,0.66,24.7,19.6
-0.8,0.32,0.46,19.8,33.9
0.5,0.32,0.28,12.7,46.7
-1.2,0.36,0.08,4,57.9
-2.4,0,0,0,0
-1.7,0,0,0,0
-1.9,0,0,0,0
-0.7,0,0,0,0
-1.4,0,0,0,0
-1.6,0,0,0,0
-1.9,0,0,0,0
-1.7,0,0,0,0
-1.7,0,0,0,0
-1.7,0,0,0,0
-1.6,0,0,0,0
-1.9,0,0,0,0
-2.2,0,0,0,0
-1.9,0,0,0,0
-1.7,0.01,0.01,0,0
-1.4,0.1,0.13,8.9,-52.4
-1.1,0.07,0.25,16.8,-40.4
-0.3,0.08,0.36,22.8,-26.8
0.4,0.08,0.42,26.5,-11.8
1.2,0.07,0.44,27.2,4.1
0.5,0.07,0.4,24.9,19.6
0.4,0.05,0.28,20,34
0.2,0.06,0.17,12.9,46.7
0.2,0.06,0.06,4.3,58
0.1,0,0,0,0
0.2,0,0,0,0
0.4,0,0,0,0
0.3,0,0,0,0
0.2,0,0,0,0
0.3,0,0,0,0
0.3,0,0,0,0
0.2,0,0,0,0
0.4,0,0,0,0
0.1,0,0,0,0
0.2,0,0,0,0
0.3,0,0,0,0
0.3,0,0,0,0
0.2,0,0,0,0
0.1,0.01,0.01,0,0
-0.3,0.07,0.13,9,-52.6
-0.8,0.07,0.25,17,-40.6
-0.6,0.07,0.37,23,-27
-0.8,0.1,0.43,26.7,-11.9
-1.1,0.07,0.44,27.4,4
-1.4,0.06,0.36,25.2,19.6
-1.8,0.05,0.26,20.2,34
-1.9,0.1,0.19,13.2,46.8
-2.2,0.1,0.06,4.5,58.2
-2.4,0,0,0,0
-3,0,0,0,0
-3.5,0,0,0,0
-3.8,0,0,0,0
-4.9,0,0,0,0
-5.9,0,0,0,0
-6.7,0,0,0,0
-5.8,0,0,0,0
-5.8,0,0,0,0
-5.4,0,0,0,0
-7.5,0,0,0,0
-7.8,0,0,0,0
-9.1,0,0,0,0
-8.8,0,0,0,0
-8.5,0.05,0.04,0,0
-7.2,0.34,0.19,9.2,-52.8
-5.8,2.45,0.34,17.1,-40.7
-5.4,3.36,0.31,23.3,-27.1
-3.9,3.52,0.32,26.9,-12
-2.5,3.05,0.44,27.7,4
-2.3,3.46,0.31,25.4,19.6
-2.6,1.51,0.53,20.5,34.1
-2.7,0.54,0.32,13.4,46.9
-2.8,0.3,0.1,4.7,58.3
-4.2,0,0,0,0
-5.9,0,0,0,0
-5.8,0,0,0,0
-6.2,0,0,0,0
-5.8,0,0,0,0
-6.1,0,0,0,0
-6.4,0,0,0,0
-6,0,0,0,0
-5.9,0,0,0,0
-6.4,0,0,0,0
-6.4,0,0,0,0
-6.3,0,0,0,0
-6.1,0,0,0,0
-6.4,0,0,0,0
-6.4,0.01,0.02,0,-63.8
-6.4,0.36,0.2,9.3,-53
-4.6,1.46,0.44,17.3,-40.9
-3.2,1.24,0.64,23.5,-27.2
-2.4,3.35,0.37,27.2,-12.1
-2.9,2.88,0.49,27.9,3.9
-1.6,0.71,0.71,25.7,19.7
-1.9,0.92,0.56,20.7,34.1
-2.4,0.42,0.32,13.6,47
-2.5,0.2,0.1,4.9,58.4
-3.6,0,0,0,0
-3.4,0,0,0,0
-3.5,0,0,0,0
-5.3,0,0,0,0
-6.8,0,0,0,0
-7.4,0,0,0,0
-7.3,0,0,0,0
-8.8,0,0,0,0
-8.6,0,0,0,0
-9,0,0,0,0
-9.5,0,0,0,0
-8.9,0,0,0,0
-6.8,0,0,0,0
-5.8,0,0,0,0
-6.9,0.05,0.04,0.2,-64
-5.8,0.24,0.19,9.5,-53.2
-5,1.81,0.42,17.5,-41.1
-4.8,2.23,0.52,23.7,-27.4
-3.8,3.65,0.3,27.4,-12.2
-3.6,3.65,0.31,28.2,3.9
-3.4,3.6,0.3,25.9,19.7
-3.7,3.31,0.28,21,34.2
-3.9,2.53,0.25,13.9,47.1
-4.8,0.9,0.12,5.1,58.5
-6,0,0,0,0
-6.8,0,0,0,0
-8.2,0,0,0,0
-9.2,0,0,0,0
-10.5,0,0,0,0
-11.1,0,0,0,0
-12.2,0,0,0,0
-12.5,0,0,0,0
-13,0,0,0,0
-14.8,0,0,0,0
-13.3,0,0,0,0
-12.6,0,0,0,0
-13.5,0,0,0,0
-12.8,0,0,0,0
-11.2,0.19,0.05,0.3,-64.2
-12,2.32,0.19,9.7,-53.4
-11.5,3.23,0.24,17.7,-41.3
-9.3,3.72,0.24,23.9,-27.5
-9,3.86,0.26,27.6,-12.3
-6.1,2.93,0.49,28.4,3.9
-7.4,2.38,0.55,26.2,19.7
-3.3,3.53,0.25,21.2,34.3
-3.4,2.77,0.24,14.1,47.2
-4,1.7,0.13,5.4,58.7
-5.4,0,0,0,0
-6.2,0,0,0,0
-6.4,0,0,0,0
-7.2,0,0,0,0
-7.6,0,0,0,0
-8.7,0,0,0,0
-11.1,0,0,0,0
-10.3,0,0,0,0
-9.9,0,0,0,0
-10.2,0,0,0,0
-10.1,0,0,0,0
-10.2,0,0,0,0
-10.6,0,0,0,0
-9.6,0,0,0,0
-9.4,0.01,0.02,0.5,-64.4
-8.4,0.06,0.12,9.9,-53.6
-8,0.04,0.2,17.9,-41.5
-7.6,0.04,0.3,24.1,-27.7
-7.3,0.04,0.35,27.9,-12.4
-6.3,0.02,0.36,28.7,3.8
-4.9,0.05,0.37,26.5,19.7
-3.7,0.07,0.34,21.5,34.4
-3.2,0.08,0.2,14.3,47.3
-4.4,0.08,0.07,5.6,58.8
-6.3,0,0,0,0
-5.9,0,0,0,0
-6.4,0,0,0,0
-6.2,0,0,0,0
-5.9,0,0,0,0
-6.9,0,0,0,0
-7.6,0,0,0,0
-7.9,0,0,0,0
-9.4,0,0,0,0
-8.3,0,0,0,0
-7.1,0,0,0,0
-7.2,0,0,0,0
-6.1,0,0,0,0
-7.6,0,0,0,0
-9.1,0.1,0.05,0.7,-64.6
-5.9,0.84,0.25,10.1,-53.8
-4.2,2.36,0.37,18.1,-41.6
-2.9,2.66,0.46,24.4,-27.8
-2.8,0.2,0.6,28.2,-12.5
-2.1,0.88,0.82,29,3.8
-1.4,0.9,0.74,26.8,19.8
-1.6,0.2,0.46,21.8,34.5
-2.1,0.6,0.36,14.6,47.5
-2.4,0.22,0.11,5.8,59
-4.2,0,0,0,0
-6.2,0,0,0,0
-5.4,0,0,0,0
-3.6,0,0,0,0
-3.7,0,0,0,0
-3.5,0,0,0,0
-3.6,0,0,0,0
-4,0,0,0,0
-3.6,0,0,0,0
-3.6,0,0,0,0
-3.8,0,0,0,0
-3.9,0,0,0,0
-4.1,0,0,0,0
-3.8,0,0,0,0
-3.6,0.05,0.04,0.8,-64.8
-2.8,0.22,0.2,10.2,-54
-1.9,0.65,0.48,18.4,-41.8
-0.9,3.1,0.38,24.6,-28
0,1.1,0.79,28.4,-12.6
-0.5,1.39,0.8,29.3,3.8
-0.7,3.18,0.4,27,19.8
-0.5,0.67,0.59,22,34.5
-0.7,0.2,0.3,14.8,47.6
-1.2,0.2,0.11,6.1,59.1
-1.8,0,0,0,0
-2.1,0,0,0,0
-1.7,0,0,0,0
-1,0,0,0,0
-2,0,0,0,0
-2.5,0,0,0,0
-3.6,0,0,0,0
-4.2,0,0,0,0
-4.3,0,0,0,0
-4.5,0,0,0,0
-4.9,0,0,0,0
-5.9,0,0,0,0
-5.7,0,0,0,0
-6.1,0,0,0,0
-6.1,0.05,0.04,1,-65.1
-5.7,0.13,0.18,10.4,-54.2
-5.7,0.13,0.34,18.6,-42
-5,0.12,0.46,24.9,-28.1
-3.1,0.2,0.62,28.7,-12.7
-4.6,0.22,0.65,29.5,3.7
-4,0.71,0.76,27.3,19.8
-3.3,0.86,0.61,22.3,34.6
-2.9,0.34,0.35,15.1,47.7
-3.2,0.29,0.12,6.3,59.3
-5.3,0,0,0,0
-4.4,0,0,0,0
-4,0,0,0,0
-4.2,0,0,0,0
-4.9,0,0,0,0
-4.8,0,0,0,0
-5.3,0,0,0,0
-5.6,0,0,0,0
-6.9,0,0,0,0
-8.5,0,0,0,0
-10.4,0,0,0,0
-10.2,0,0,0,0
-11.1,0,0,0,0
-11,0,0,0,0
-10.3,0.05,0.04,1.2,-65.3
-8.9,0.4,0.24,10.7,-54.4
-7.1,0.16,0.36,18.8,-42.2
-7,0.25,0.58,25.1,-28.3
-6.3,1.04,0.82,29,-12.7
-5.3,2.75,0.55,29.8,3.7
-3.3,1.06,0.77,27.6,19.9
-3.7,0.55,0.59,22.6,34.7
-2.9,0.23,0.31,15.3,47.9
-3.1,0.16,0.12,6.5,59.4
-3.4,0,0,0,0
-4.2,0,0,0,0
-4.9,0,0,0,0
-5.2,0,0,0,0
-5.9,0,0,0,0
-5.8,0,0,0,0
-5.5,0,0,0,0
-5.2,0,0,0,0
-3.5,0,0,0,0
-3.2,0,0,0,0
-4,0,0,0,0
-4.3,0,0,0,0
-4.1,0,0,0,0
-3.9,0,0,0,0
-3.8,0.01,0.02,1.4,-65.5
-4.3,0.05,0.12,10.9,-54.6
-3.9,0.05,0.23,19.1,-42.4
-3.5,0.05,0.36,25.4,-28.4
-2,0.07,0.42,29.3,-12.8
-1.8,0.06,0.44,30.1,3.7
-1.2,0.12,0.52,27.9,19.9
-1.2,0.05,0.31,22.8,34.9
-1.7,0.05,0.22,15.6,48
-2,0.05,0.08,6.8,59.6
-2,0,0,0,0
-1.9,0,0,0,0
-2.3,0,0,0,0
-2.5,0,0,0,0
-2.8,0,0,0,0
-3.3,0,0,0,0
-5.3,0,0,0,0
-4.8,0,0,0,0
-4.6,0,0,0,0
-5.1,0,0,0,0
-5.8,0,0,0,0
-7.4,0,0,0,0
-9.3,0,0,0,0
-9.3,0,0,0,0
-8.5,0.05,0.04,1.6,-65.7
-5.8,0.32,0.24,11.1,-54.8
-6.5,0.36,0.46,19.3,-42.6
-5.1,1,0.71,25.7,-28.6
-1.9,2.72,0.55,29.5,-12.9
-1.4,0.53,0.82,30.4,3.7
-1.3,0.37,0.71,28.2,20
-1.7,0.14,0.43,23.1,35
-1.8,0.14,0.29,15.9,48.2
-2.2,0.17,0.12,7,59.8
-2.7,0,0,0,0
-4.2,0,0,0,0
-5.8,0,0,0,0
-6.2,0,0,0,0
-6,0,0,0,0
-7.1,0,0,0,0
-8.8,0,0,0,0
-9.2,0,0,0,0
-9.1,0,0,0,0
-8.8,0,0,0,0
-7.9,0,0,0,0
-7,0,0,0,0
-8.3,0,0,0,0
-8.1,0,0,0,0
-9.5,0.41,0.06,1.8,-66
-10.1,2.21,0.23,11.3,-55
-8.1,3,0.3,19.5,-42.7
-8,3.4,0.34,25.9,-28.7
-6.9,2.04,0.71,29.8,-13
-4.1,0.26,0.71,30.7,3.7
-3,0.26,0.65,28.5,20.1
-2.4,0.26,0.53,23.4,35.1
-2.8,1.18,0.42,16.1,48.3
-3,1.4,0.17,7.3,60
-3.4,0.01,0.01,0,0
-4.5,0,0,0,0
