áWbëÂí√ (551),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
8.7,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
7.3,0.10,0.03,1.9,-93.2
7.5,0.09,0.19,14.2,-84.5
7.8,0.06,0.34,26.3,-75.0
8.5,0.31,0.79,37.8,-63.7
10.5,0.60,1.11,48.0,-48.7
10.5,0.62,1.28,55.6,-27.7
11.6,0.09,0.95,58.7,-0.5
12.1,0.17,1.01,55.8,26.9
13.4,1.26,1.07,48.3,48.1
11.8,0.07,0.58,38.1,63.3
11.8,0.06,0.35,26.6,74.7
10.7,0.09,0.20,14.6,84.2
9.5,0.10,0.03,2.3,92.9
8.4,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.4,0.02,0.02,2.2,-93.4
5.9,0.01,0.10,14.5,-84.8
5.8,0.01,0.18,26.6,-75.3
5.9,0.02,0.26,38.1,-64.0
6.2,0.00,0.33,48.3,-49.0
6.2,0.00,0.36,56.0,-27.8
6.7,0.00,0.38,59.1,-0.3
7.4,0.00,0.46,56.2,27.3
7.6,0.00,0.50,48.6,48.6
7.6,0.04,0.39,38.3,63.7
7.6,0.04,0.29,26.8,75.1
7.6,0.05,0.17,14.7,84.6
7.3,0.08,0.04,2.5,93.2
7.3,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
11.2,0.16,0.04,2.5,-93.7
11.7,0.12,0.22,14.8,-85.0
13.3,0.60,0.60,26.9,-75.6
14.8,1.91,0.69,38.4,-64.3
16.6,0.73,1.14,48.7,-49.2
16.3,0.10,0.93,56.4,-28.0
16.0,0.39,1.28,59.5,-0.2
16.3,0.10,0.94,56.5,27.7
15.9,0.12,0.81,48.8,49.0
16.0,0.27,0.79,38.5,64.1
17.2,1.15,0.59,27.0,75.5
16.0,0.21,0.26,14.9,84.9
15.1,0.16,0.04,2.6,93.6
13.9,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
12.1,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
9.2,0.51,0.05,2.8,-94.0
9.5,0.67,0.32,15.0,-85.3
11.2,2.57,0.33,27.1,-75.9
14.6,2.82,0.41,38.7,-64.6
16.3,2.90,0.49,49.0,-49.5
17.2,2.94,0.54,56.8,-28.1
18.5,2.94,0.57,59.8,0.0
18.4,2.96,0.53,56.8,28.1
19.9,2.90,0.49,49.1,49.5
20.1,2.81,0.41,38.7,64.6
20.6,2.59,0.33,27.2,75.9
19.2,1.85,0.25,15.1,85.3
17.4,0.70,0.05,2.8,94.0
15.0,0.00,0.00,0.0,0.0
13.9,0.00,0.00,0.0,0.0
12.3,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.1,0.33,0.05,3.0,-94.2
8.0,0.60,0.32,15.3,-85.6
9.8,2.33,0.38,27.4,-76.2
12.3,2.57,0.49,39.0,-64.9
13.9,2.62,0.61,49.4,-49.8
16.5,2.65,0.68,57.2,-28.3
18.4,2.66,0.71,60.2,0.1
19.6,2.65,0.68,57.1,28.5
20.0,0.29,1.02,49.3,49.9
20.6,0.20,0.75,38.9,65.0
19.7,0.21,0.50,27.3,76.3
18.9,0.23,0.27,15.2,85.7
18.7,0.35,0.05,2.9,94.3
17.2,0.00,0.00,0.0,0.0
16.7,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
16.6,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
14.6,0.00,0.00,0.0,0.0
14.5,0.00,0.00,0.0,0.0
13.2,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
12.5,0.00,0.00,0.0,0.0
12.4,0.07,0.04,3.3,-94.5
12.7,0.03,0.14,15.6,-85.9
13.4,0.03,0.30,27.7,-76.5
13.9,0.06,0.55,39.3,-65.2
14.4,0.08,0.68,49.7,-50.1
14.3,0.00,0.62,57.6,-28.4
14.3,0.00,0.42,60.6,0.3
14.3,0.02,0.40,57.5,28.9
14.5,0.00,0.36,49.6,50.4
14.2,0.04,0.28,39.1,65.4
14.1,0.02,0.28,27.5,76.7
12.4,0.07,0.19,15.4,86.0
11.8,0.07,0.04,3.1,94.7
11.0,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.3,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
4.8,0.30,0.06,3.6,-94.8
5.9,0.55,0.33,15.9,-86.2
6.9,0.42,0.60,28.0,-76.8
8.2,0.84,0.92,39.6,-65.5
8.9,0.47,1.13,50.1,-50.4
9.6,0.46,1.28,57.9,-28.6
9.7,0.83,1.38,61.0,0.4
9.3,0.23,1.10,57.8,29.3
10.6,1.11,1.13,49.8,50.8
9.4,1.34,0.85,39.3,65.9
9.4,0.36,0.58,27.7,77.1
8.1,0.47,0.32,15.5,86.4
7.2,0.40,0.06,3.3,95.0
6.9,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
7.2,0.59,0.07,3.9,-95.1
8.2,1.72,0.28,16.1,-86.5
9.8,2.53,0.35,28.3,-77.1
11.9,2.76,0.44,39.9,-65.8
13.8,2.83,0.53,50.4,-50.6
15.0,0.81,1.33,58.3,-28.8
15.8,1.03,1.36,61.4,0.6
15.1,1.03,1.31,58.1,29.7
17.1,1.32,1.09,50.1,51.3
16.6,0.63,0.92,39.5,66.3
16.4,2.54,0.34,27.9,77.5
15.7,1.74,0.27,15.7,86.8
14.1,0.35,0.06,3.4,95.4
11.8,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
5.1,0.06,0.05,4.1,-95.3
6.4,0.07,0.20,16.4,-86.7
7.8,0.07,0.38,28.6,-77.4
9.1,0.06,0.55,40.2,-66.1
9.9,0.06,0.70,50.7,-50.9
9.8,0.06,0.81,58.7,-28.9
9.8,0.05,0.62,61.8,0.7
10.2,0.00,0.41,58.4,30.1
10.3,0.00,0.37,50.3,51.8
9.5,0.02,0.29,39.7,66.7
9.6,0.01,0.20,28.0,77.9
9.9,0.03,0.14,15.9,87.1
10.2,0.09,0.04,3.6,95.7
9.9,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.5,0.03,0.04,4.4,-95.6
10.4,0.03,0.14,16.7,-87.0
12.8,0.03,0.25,28.9,-77.7
11.4,0.03,0.35,40.5,-66.4
9.4,0.03,0.67,51.1,-51.2
10.0,0.12,0.92,59.1,-29.1
13.7,0.37,1.31,62.1,0.9
13.6,0.25,1.17,58.7,30.5
15.7,0.94,1.17,50.5,52.2
14.1,0.26,0.81,39.9,67.1
13.6,0.83,0.64,28.2,78.3
13.5,1.14,0.33,16.0,87.5
13.3,0.14,0.05,3.7,96.1
11.8,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
7.3,0.00,0.00,0.0,0.0
8.9,0.52,0.09,4.7,-95.9
9.1,1.37,0.33,17.0,-87.3
12.8,2.60,0.34,29.1,-78.0
14.5,2.78,0.44,40.8,-66.8
16.3,2.86,0.53,51.4,-51.5
17.2,2.89,0.58,59.4,-29.3
17.0,2.89,0.61,62.5,1.0
17.9,2.91,0.57,59.0,31.0
18.2,2.86,0.51,50.8,52.7
18.1,2.78,0.43,40.1,67.6
18.2,2.27,0.41,28.4,78.6
16.7,0.34,0.31,16.2,87.9
15.5,0.43,0.07,3.9,96.4
14.2,0.00,0.00,0.0,0.0
13.4,0.00,0.00,0.0,0.0
12.4,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
8.9,0.13,0.07,4.9,-96.1
9.8,0.12,0.25,17.2,-87.6
11.2,0.12,0.46,29.4,-78.3
12.6,0.18,0.75,41.1,-67.1
14.6,1.55,1.05,51.7,-51.8
15.7,0.25,1.19,59.8,-29.4
15.8,0.53,1.38,62.9,1.2
16.4,0.53,1.32,59.3,31.4
17.4,0.12,0.82,51.0,53.2
17.6,0.11,0.65,40.3,68.0
17.6,1.48,0.58,28.5,79.0
18.3,0.21,0.28,16.3,88.2
16.6,0.17,0.06,4.0,96.8
15.5,0.00,0.00,0.0,0.0
14.8,0.00,0.00,0.0,0.0
14.5,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
12.7,0.00,0.00,0.0,0.0
12.0,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.4,0.33,0.09,5.2,-96.4
9.9,0.93,0.37,17.5,-87.9
11.9,2.52,0.37,29.7,-78.6
14.5,2.70,0.47,41.4,-67.4
15.9,2.76,0.57,52.1,-52.2
19.1,2.77,0.64,60.2,-29.6
20.1,2.79,0.66,63.2,1.4
22.4,1.30,1.27,59.7,31.8
22.4,2.77,0.56,51.2,53.6
21.2,2.29,0.60,40.5,68.4
20.6,2.50,0.36,28.7,79.4
19.8,0.74,0.35,16.5,88.6
19.0,0.36,0.07,4.2,97.1
18.3,0.00,0.00,0.0,0.0
17.5,0.00,0.00,0.0,0.0
15.9,0.00,0.00,0.0,0.0
15.3,0.00,0.00,0.0,0.0
14.9,0.00,0.00,0.0,0.0
13.6,0.00,0.00,0.0,0.0
12.5,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
10.8,0.24,0.09,5.5,-96.7
12.5,1.86,0.29,17.7,-88.1
16.1,1.94,0.51,29.9,-78.9
18.4,2.08,0.69,41.7,-67.7
19.0,2.14,0.84,52.4,-52.5
20.2,2.59,0.74,60.5,-29.8
20.9,1.12,1.38,63.6,1.5
20.2,1.12,1.32,60.0,32.3
20.0,0.71,1.19,51.5,54.1
18.9,0.28,0.85,40.7,68.9
18.6,0.20,0.53,28.8,79.8
18.0,0.22,0.29,16.6,88.9
17.4,0.25,0.07,4.4,97.4
16.2,0.00,0.00,0.0,0.0
15.8,0.00,0.00,0.0,0.0
15.9,0.00,0.00,0.0,0.0
15.6,0.00,0.00,0.0,0.0
15.6,0.00,0.00,0.0,0.0
15.1,0.00,0.00,0.0,0.0
15.5,0.00,0.00,0.0,0.0
14.8,0.00,0.00,0.0,0.0
14.4,0.00,0.00,0.0,0.0
14.5,0.00,0.00,0.0,0.0
14.6,0.00,0.00,0.0,0.0
14.6,0.07,0.06,5.7,-96.9
16.0,0.06,0.22,18.0,-88.4
15.8,0.07,0.39,30.2,-79.2
15.4,0.04,0.42,42.0,-68.0
15.3,0.00,0.59,52.7,-52.8
16.1,0.04,0.60,60.9,-30.0
17.0,0.00,0.43,64.0,1.7
17.0,0.00,0.42,60.3,32.7
16.2,0.00,0.37,51.7,54.6
16.7,0.00,0.31,40.8,69.3
16.6,0.01,0.21,29.0,80.2
15.9,0.02,0.11,16.8,89.3
15.8,0.01,0.03,4.5,97.8
15.7,0.00,0.00,0.0,0.0
15.4,0.00,0.00,0.0,0.0
15.6,0.00,0.00,0.0,0.0
15.9,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
14.9,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
13.8,0.00,0.00,0.0,0.0
13.6,0.00,0.00,0.0,0.0
13.3,0.10,0.08,6.0,-97.2
13.3,0.09,0.25,18.3,-88.7
12.6,0.08,0.46,30.5,-79.5
12.6,0.10,0.63,42.3,-68.3
12.3,0.10,0.80,53.0,-53.1
12.9,0.09,0.92,61.2,-30.2
12.7,0.12,0.92,64.3,1.9
13.0,0.09,0.90,60.5,33.2
14.3,0.22,1.02,51.9,55.1
15.3,0.94,0.95,41.0,69.7
15.8,1.08,0.64,29.2,80.6
15.5,0.27,0.31,16.9,89.6
14.9,0.12,0.06,4.7,98.1
13.9,0.00,0.00,0.0,0.0
12.8,0.00,0.00,0.0,0.0
12.4,0.00,0.00,0.0,0.0
12.7,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.7,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
8.3,0.12,0.09,6.2,-97.5
10.7,0.62,0.39,18.5,-89.0
13.3,0.39,0.65,30.7,-79.8
13.0,0.39,0.94,42.5,-68.7
16.4,0.68,1.23,53.3,-53.4
14.6,0.25,1.19,61.6,-30.4
15.7,0.25,1.23,64.7,2.0
15.4,0.50,1.34,60.8,33.6
15.4,0.11,0.81,52.1,55.5
12.0,0.10,0.64,41.2,70.1
11.7,0.11,0.45,29.3,80.9
11.8,0.05,0.20,17.1,90.0
11.5,0.04,0.05,4.8,98.5
11.1,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.2,0.32,0.11,6.5,-97.7
8.7,1.76,0.32,18.8,-89.3
11.1,2.47,0.40,31.0,-80.1
13.6,2.59,0.53,42.8,-69.0
14.7,1.45,1.12,53.6,-53.8
15.3,0.27,1.22,61.9,-30.6
14.1,0.51,1.40,65.0,2.2
14.7,1.45,1.24,61.1,34.0
13.9,2.24,0.80,52.4,56.0
14.8,0.56,0.95,41.4,70.6
12.8,0.30,0.59,29.5,81.3
12.2,0.21,0.30,17.2,90.3
12.2,0.23,0.08,5.0,98.8
11.9,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
10.5,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.7,0.11,0.09,6.7,-98.0
9.2,0.09,0.26,19.0,-89.5
11.2,0.16,0.54,31.2,-80.4
12.4,0.88,1.00,43.1,-69.3
12.7,0.88,1.23,53.9,-54.1
14.0,0.13,1.06,62.3,-30.8
13.3,0.15,1.09,65.4,2.4
12.4,0.02,0.71,61.4,34.5
11.5,0.05,0.59,52.6,56.5
12.5,0.07,0.63,41.5,71.0
13.0,0.08,0.44,29.6,81.7
12.5,0.09,0.24,17.4,90.7
11.9,0.08,0.06,5.1,99.1
10.8,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.1,0.11,0.10,7.0,-98.2
7.8,0.21,0.34,19.2,-89.8
8.9,0.10,0.49,31.5,-80.7
9.2,0.17,0.79,43.3,-69.7
10.2,0.37,1.17,54.2,-54.4
11.8,0.70,1.40,62.6,-31.0
11.9,0.52,1.42,65.7,2.5
13.1,0.70,1.38,61.7,35.0
12.5,0.25,1.06,52.8,56.9
11.4,0.11,0.66,41.7,71.4
11.3,0.18,0.53,29.8,82.1
10.7,0.16,0.28,17.5,91.0
9.8,0.11,0.07,5.3,99.4
8.7,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
5.0,0.33,0.13,7.2,-98.5
6.7,0.46,0.41,19.5,-90.1
7.7,0.22,0.60,31.7,-81.0
8.4,0.21,0.84,43.6,-70.0
9.8,0.30,1.12,54.5,-54.8
11.5,0.57,1.38,63.0,-31.2
13.4,2.79,0.67,66.1,2.7
14.1,2.78,0.64,62.0,35.4
14.9,2.76,0.57,53.0,57.4
14.7,2.71,0.47,41.9,71.8
14.8,2.53,0.37,29.9,82.4
14.3,2.01,0.27,17.7,91.4
12.7,0.70,0.10,5.4,99.7
11.6,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
6.5,0.10,0.10,7.5,-98.8
7.6,0.09,0.27,19.7,-90.4
9.0,0.16,0.55,32.0,-81.3
10.9,0.50,0.99,43.9,-70.3
13.9,0.33,1.15,54.8,-55.1
16.0,0.64,1.40,63.3,-31.5
16.6,0.08,0.96,66.4,2.8
16.8,0.12,0.88,62.2,35.9
16.5,0.07,0.80,53.2,57.9
16.2,0.15,0.72,42.1,72.2
16.6,0.09,0.43,30.1,82.8
14.7,0.09,0.24,17.8,91.7
13.8,0.10,0.07,5.6,100.1
13.0,0.00,0.00,0.0,0.0
12.8,0.00,0.00,0.0,0.0
12.1,0.00,0.00,0.0,0.0
12.1,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
11.2,0.04,0.07,7.7,-99.0
11.3,0.03,0.19,19.9,-90.6
11.6,0.05,0.34,32.2,-81.6
12.1,0.06,0.61,44.1,-70.6
12.2,0.01,0.58,55.1,-55.4
12.1,0.02,0.65,63.6,-31.7
12.9,0.05,0.90,66.8,3.0
14.8,0.09,0.82,62.5,36.3
15.1,0.07,0.72,53.4,58.3
15.5,0.06,0.58,42.2,72.6
15.9,0.07,0.39,30.2,83.2
15.8,0.06,0.22,17.9,92.0
14.7,0.07,0.06,5.7,100.4
14.2,0.00,0.00,0.0,0.0
13.3,0.00,0.00,0.0,0.0
12.6,0.00,0.00,0.0,0.0
12.2,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
11.8,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
10.5,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.7,0.08,0.10,7.9,-99.3
10.7,0.09,0.28,20.2,-90.9
11.4,0.08,0.48,32.4,-81.9
12.6,0.21,0.86,44.4,-71.0
15.5,1.13,1.22,55.4,-55.8
18.4,0.62,1.41,64.0,-31.9
19.0,0.06,0.97,67.1,3.2
18.3,0.10,0.89,62.8,36.8
18.3,0.11,0.77,53.6,58.8
17.5,0.08,0.63,42.4,73.0
16.2,0.04,0.36,30.4,83.5
15.6,0.01,0.15,18.1,92.3
15.2,0.01,0.04,5.9,100.7
15.1,0.00,0.00,0.0,0.0
15.3,0.00,0.00,0.0,0.0
15.8,0.00,0.00,0.0,0.0
15.8,0.00,0.00,0.0,0.0
15.8,0.00,0.00,0.0,0.0
15.5,0.00,0.00,0.0,0.0
15.7,0.00,0.00,0.0,0.0
15.5,0.00,0.00,0.0,0.0
15.3,0.00,0.00,0.0,0.0
15.3,0.00,0.00,0.0,0.0
15.4,0.00,0.00,0.0,0.0
15.3,0.05,0.08,8.2,-99.5
15.6,0.06,0.26,20.4,-91.2
16.0,0.07,0.43,32.6,-82.2
16.4,0.05,0.63,44.6,-71.3
16.1,0.04,0.78,55.6,-56.1
16.5,0.07,0.85,64.3,-32.2
16.8,0.04,0.91,67.4,3.3
16.4,0.08,0.83,63.1,37.3
15.8,0.07,0.73,53.8,59.3
14.5,0.06,0.59,42.5,73.4
13.6,0.08,0.40,30.5,83.9
13.2,0.06,0.23,18.2,92.7
13.1,0.08,0.07,6.0,101.0
12.4,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
11.5,0.19,0.13,8.4,-99.8
11.6,0.17,0.34,20.6,-91.5
12.5,0.16,0.57,32.9,-82.5
12.2,0.16,0.79,44.8,-71.6
14.0,0.79,1.27,55.9,-56.5
13.2,1.07,1.39,64.6,-32.4
15.3,1.35,1.36,67.8,3.5
15.2,1.34,1.31,63.3,37.7
15.0,1.38,1.14,54.0,59.7
13.9,1.31,0.92,42.7,73.8
13.4,0.38,0.65,30.7,84.2
12.7,0.53,0.38,18.4,93.0
11.7,0.66,0.12,6.2,101.3
11.1,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.2,0.00,0.01,0.0,0.0
4.3,0.67,0.17,8.6,-100.0
6.8,2.12,0.31,20.8,-91.7
9.4,2.76,0.34,33.1,-82.8
11.4,2.93,0.41,45.1,-72.0
14.1,2.98,0.50,56.2,-56.8
15.8,2.99,0.55,64.9,-32.7
18.1,3.00,0.56,68.1,3.7
19.1,2.98,0.55,63.6,38.2
19.6,2.97,0.48,54.2,60.2
20.0,2.90,0.40,42.9,74.2
20.0,2.73,0.32,30.8,84.6
18.3,2.22,0.25,18.5,93.3
17.1,0.89,0.12,6.3,101.6
16.2,0.00,0.00,0.0,0.0
14.8,0.00,0.00,0.0,0.0
12.9,0.00,0.00,0.0,0.0
11.7,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.5,0.00,0.01,0.0,0.0
8.8,0.33,0.16,8.8,-100.3
10.3,0.41,0.43,21.0,-92.0
13.0,2.16,0.51,33.3,-83.1
14.4,2.68,0.52,45.3,-72.3
17.2,1.91,0.99,56.4,-57.2
19.9,1.01,1.41,65.2,-32.9
21.1,2.75,0.70,68.4,3.8
22.0,2.31,0.89,63.8,38.6
23.0,2.72,0.60,54.4,60.6
22.6,2.67,0.49,43.0,74.6
21.9,2.50,0.39,30.9,84.9
21.5,2.01,0.29,18.7,93.6
20.5,0.33,0.11,6.5,101.9
18.8,0.00,0.00,0.0,0.0
17.7,0.00,0.00,0.0,0.0
17.6,0.00,0.00,0.0,0.0
16.5,0.00,0.00,0.0,0.0
15.5,0.00,0.00,0.0,0.0
14.3,0.00,0.00,0.0,0.0
13.1,0.00,0.00,0.0,0.0
12.6,0.00,0.00,0.0,0.0
12.0,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
10.9,0.00,0.01,0.0,0.0
11.2,0.35,0.17,9.0,-100.5
12.3,1.55,0.40,21.2,-92.3
14.8,2.57,0.40,33.5,-83.4
16.0,2.68,0.52,45.5,-72.6
18.8,2.74,0.61,56.7,-57.6
19.4,2.77,0.67,65.5,-33.2
21.2,2.76,0.70,68.7,4.0
21.5,2.77,0.66,64.1,39.1
