áVòhëq (286),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-4.4,0.06,0.35,25.8,-28.0
-4.1,0.06,0.41,29.9,-12.9
-3.8,0.08,0.42,30.9,3.3
-4.1,0.06,0.39,28.6,19.2
-4.0,0.08,0.31,23.3,33.6
-4.0,0.07,0.20,15.7,46.0
-4.7,0.06,0.07,6.4,56.7
-5.6,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.2,0.00,0.00,0.0,0.0
-7.2,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-8.0,0.00,0.00,0.0,0.0
-8.5,0.00,0.00,0.0,0.0
-9.0,0.00,0.00,0.0,0.0
-9.2,0.00,0.00,0.0,0.0
-9.1,0.00,0.00,0.0,0.0
-9.2,0.00,0.00,0.0,0.0
-9.1,0.00,0.00,0.0,0.0
-9.1,0.01,0.02,0.4,-62.5
-8.8,0.08,0.13,10.4,-52.7
-8.8,0.06,0.25,19.1,-41.4
-8.6,0.07,0.35,25.9,-28.1
-8.4,0.06,0.42,30.1,-13.0
-8.2,0.06,0.44,31.1,3.2
-8.1,0.11,0.45,28.8,19.1
-8.0,0.05,0.28,23.5,33.6
-8.1,0.07,0.20,15.9,46.0
-8.2,0.08,0.08,6.6,56.7
-8.4,0.00,0.00,0.0,0.0
-8.6,0.00,0.00,0.0,0.0
-8.7,0.00,0.00,0.0,0.0
-9.0,0.00,0.00,0.0,0.0
-8.9,0.00,0.00,0.0,0.0
-8.9,0.00,0.00,0.0,0.0
-8.9,0.00,0.00,0.0,0.0
-9.2,0.00,0.00,0.0,0.0
-9.5,0.00,0.00,0.0,0.0
-9.5,0.00,0.00,0.0,0.0
-9.7,0.00,0.00,0.0,0.0
-9.0,0.00,0.00,0.0,0.0
-9.1,0.00,0.00,0.0,0.0
-8.4,0.00,0.00,0.0,0.0
-8.1,0.08,0.04,0.4,-62.7
-7.4,0.33,0.20,10.5,-52.9
-7.0,0.32,0.38,19.2,-41.6
-6.3,1.04,0.59,26.0,-28.3
-5.1,3.17,0.25,30.3,-13.2
-4.4,3.18,0.26,31.3,3.1
-3.9,3.09,0.26,29.0,19.1
-2.8,2.91,0.24,23.7,33.6
-1.9,1.54,0.31,16.1,46.1
-2.3,0.15,0.10,6.8,56.8
-3.1,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.6,0.01,0.02,0.5,-62.9
-0.5,0.06,0.13,10.6,-53.1
0.7,0.07,0.25,19.3,-41.8
1.0,0.07,0.35,26.2,-28.5
1.1,0.07,0.42,30.4,-13.3
1.0,0.06,0.44,31.5,3.0
1.6,0.06,0.40,29.2,19.1
0.6,0.07,0.32,23.9,33.6
0.6,0.08,0.21,16.3,46.2
0.3,0.08,0.08,7.0,56.9
1.7,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
