áVî\ë„ (186),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-3.4,0.10,0.24,16.6,-40.2
-3.7,0.19,0.42,23.0,-27.0
-4.0,0.09,0.39,26.8,-12.3
-3.1,0.04,0.34,27.7,3.3
-2.9,0.19,0.47,25.5,18.7
-3.9,0.11,0.32,20.6,32.8
-3.0,0.09,0.18,13.3,45.3
-4.5,0.08,0.05,4.5,56.1
-4.1,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-2.5,0.01,0.01,0.0,0.0
-3.4,0.08,0.11,8.5,-51.8
-2.8,0.05,0.20,16.7,-40.3
-2.2,0.23,0.44,23.1,-27.2
-2.7,0.03,0.32,27.0,-12.4
-1.6,0.04,0.32,27.9,3.2
-2.2,0.03,0.28,25.7,18.7
-1.1,0.04,0.21,20.7,32.8
-1.0,0.05,0.16,13.5,45.3
-0.6,0.08,0.05,4.6,56.1
-0.3,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.0,0.01,0.01,0.0,0.0
1.2,0.08,0.11,8.5,-52.0
1.5,0.14,0.27,16.8,-40.5
2.1,0.24,0.45,23.2,-27.3
1.5,0.13,0.44,27.1,-12.5
1.4,0.08,0.39,28.1,3.1
1.7,0.08,0.37,25.9,18.6
0.9,0.05,0.25,20.9,32.8
1.4,0.06,0.17,13.7,45.3
1.2,0.07,0.05,4.8,56.2
0.9,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.2,0.01,0.01,0.0,0.0
0.3,0.08,0.11,8.6,-52.2
0.7,0.06,0.19,16.9,-40.7
0.9,0.04,0.27,23.3,-27.5
1.3,0.03,0.31,27.3,-12.7
1.1,0.04,0.32,28.2,3.1
1.3,0.05,0.29,26.1,18.6
0.9,0.04,0.25,21.1,32.8
0.8,0.13,0.21,13.9,45.3
0.3,0.06,0.05,5.0,56.2
-0.1,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-0.6,0.01,0.01,0.0,0.0
-0.4,0.17,0.13,8.7,-52.4
0.6,0.15,0.28,17.0,-40.9
0.4,0.11,0.36,23.4,-27.6
0.9,0.14,0.47,27.4,-12.8
-0.1,1.04,0.66,28.4,3.0
-0.2,0.14,0.45,26.3,18.5
1.2,0.14,0.35,21.3,32.8
1.5,0.07,0.18,14.1,45.3
0.5,0.08,0.06,5.2,56.3
0.6,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.4,0.01,0.01,0.0,0.0
-0.8,0.10,0.11,8.7,-52.5
-0.5,0.35,0.35,17.1,-41.0
-0.2,0.46,0.52,23.6,-27.8
0.9,0.57,0.63,27.6,-12.9
0.0,0.23,0.56,28.6,2.9
0.3,0.44,0.58,26.5,18.5
-0.1,0.16,0.36,21.5,32.8
-0.4,0.13,0.22,14.3,45.4
0.2,0.10,0.07,5.4,56.3
0.4,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.9,0.01,0.01,0.0,0.0
1.3,0.25,0.15,8.8,-52.7
