áWaïóâÆ (593),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
0.3,0.07,0.11,9.3,-54.8
1.2,0.05,0.22,18.7,-44.4
3.2,0.05,0.31,26.4,-31.9
4.7,0.03,0.37,31.6,-17.1
6.8,0.05,0.38,33.6,-0.8
8.8,0.04,0.37,32.0,15.6
9.5,0.11,0.44,27.1,30.5
9.3,0.24,0.37,19.6,43.2
9.1,0.07,0.13,10.3,53.9
8.5,0.01,0.02,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
8.3,0.01,0.01,0.0,0.0
7.7,0.09,0.12,9.3,-55.0
7.3,0.06,0.24,18.8,-44.5
7.1,0.04,0.33,26.5,-32.0
7.8,0.04,0.39,31.7,-17.3
8.1,0.03,0.42,33.7,-0.9
8.6,0.06,0.39,32.1,15.5
9.1,0.24,0.54,27.2,30.5
9.3,0.48,0.43,19.8,43.2
8.5,0.11,0.15,10.4,53.9
7.8,0.01,0.02,0.0,0.0
6.1,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.9,0.01,0.01,0.0,0.0
3.7,0.06,0.11,9.3,-55.1
6.7,0.05,0.23,18.8,-44.7
7.9,0.04,0.31,26.6,-32.2
8.2,0.05,0.36,31.8,-17.4
8.8,0.04,0.39,33.8,-1.1
9.1,0.04,0.38,32.3,15.4
9.3,0.12,0.43,27.4,30.4
9.7,0.17,0.34,19.9,43.2
9.6,0.10,0.14,10.6,53.9
9.3,0.01,0.02,0.0,63.0
8.7,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.7,0.01,0.01,0.0,0.0
6.5,0.06,0.11,9.3,-55.3
6.4,0.04,0.22,18.9,-44.9
6.6,0.03,0.31,26.7,-32.4
6.7,0.04,0.35,31.9,-17.6
6.9,0.03,0.37,34.0,-1.2
6.9,0.03,0.37,32.4,15.3
6.7,0.07,0.37,27.6,30.4
6.6,0.04,0.23,20.1,43.2
6.0,0.06,0.12,10.8,54.0
5.3,0.01,0.02,0.2,63.0
4.4,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.3,0.01,0.01,0.0,0.0
0.0,0.09,0.12,9.4,-55.5
-0.1,0.06,0.24,18.9,-45.1
0.7,0.05,0.34,26.7,-32.5
1.1,0.03,0.40,32.0,-17.7
1.7,0.04,0.42,34.1,-1.3
2.4,0.08,0.48,32.6,15.3
3.1,0.06,0.34,27.7,30.4
3.6,0.73,0.46,20.3,43.3
3.4,0.22,0.19,10.9,54.0
2.5,0.01,0.02,0.3,63.1
1.8,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.3,0.01,0.01,0.0,0.0
-1.7,0.04,0.09,9.4,-55.7
-1.5,0.03,0.20,19.0,-45.2
-0.8,0.02,0.28,26.8,-32.7
-0.4,0.03,0.28,32.2,-17.9
0.3,0.00,0.32,34.3,-1.4
0.3,0.02,0.30,32.8,15.2
0.3,0.01,0.26,27.9,30.4
0.3,0.02,0.19,20.5,43.3
0.5,0.04,0.10,11.1,54.1
0.7,0.01,0.02,0.5,63.1
0.8,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
