áXñ˚í√ (797),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
2.2,2.51,0.24,18.4,-50.2
6.2,2.99,0.26,27.4,-38.5
9.3,3.12,0.31,34.0,-24.1
10.3,3.20,0.31,37.5,-7.3
10.6,3.19,0.31,37.2,10.4
10.8,3.10,0.30,33.1,26.8
11.3,2.92,0.26,25.9,40.7
10.8,2.38,0.23,16.7,52.1
10.4,1.27,0.12,6.0,61.4
8.9,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.8,0.12,0.11,8.0,-60.0
5.8,0.32,0.37,18.5,-50.4
7.8,0.53,0.63,27.5,-38.7
9.6,0.61,0.81,34.2,-24.3
10.8,1.04,0.89,37.7,-7.4
11.0,0.79,0.90,37.4,10.3
11.2,0.13,0.55,33.3,26.8
11.4,0.11,0.42,26.1,40.8
11.4,0.13,0.26,16.9,52.2
11.0,0.21,0.10,6.1,61.5
10.3,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.7,0.02,0.07,8.1,-60.3
10.1,0.02,0.13,18.6,-50.6
10.2,0.01,0.22,27.6,-38.9
10.5,0.00,0.27,34.4,-24.4
11.4,0.00,0.30,37.9,-7.5
13.6,0.03,0.41,37.6,10.3
14.2,0.07,0.46,33.5,26.9
14.0,0.06,0.35,26.3,40.9
14.0,0.07,0.22,17.0,52.3
15.0,0.07,0.07,6.3,61.6
14.1,0.00,0.00,0.0,0.0
14.1,0.00,0.00,0.0,0.0
13.5,0.00,0.00,0.0,0.0
13.4,0.00,0.00,0.0,0.0
14.2,0.00,0.00,0.0,0.0
14.3,0.00,0.00,0.0,0.0
14.2,0.00,0.00,0.0,0.0
13.2,0.00,0.00,0.0,0.0
13.2,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
13.1,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
13.1,0.00,0.00,0.0,0.0
13.2,0.00,0.00,0.0,0.0
13.5,0.14,0.12,8.2,-60.5
14.4,0.13,0.30,18.7,-50.9
15.3,0.12,0.46,27.8,-39.1
16.5,0.61,0.82,34.5,-24.6
18.4,0.77,0.92,38.1,-7.6
18.1,0.30,0.81,37.8,10.3
19.9,0.29,0.71,33.7,26.9
20.0,1.14,0.60,26.6,41.0
19.6,0.81,0.38,17.2,52.4
18.5,0.13,0.09,6.5,61.8
17.8,0.00,0.00,0.0,0.0
17.5,0.00,0.00,0.0,0.0
17.2,0.00,0.00,0.0,0.0
16.9,0.00,0.00,0.0,0.0
16.5,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
14.9,0.00,0.00,0.0,0.0
14.0,0.00,0.00,0.0,0.0
13.1,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
12.5,0.00,0.00,0.0,0.0
11.9,0.00,0.00,0.0,0.0
11.2,0.01,0.01,0.0,0.0
11.6,0.64,0.17,8.3,-60.7
12.4,2.21,0.29,18.8,-51.1
15.2,2.60,0.36,27.9,-39.3
15.4,2.78,0.41,34.7,-24.8
15.2,2.82,0.44,38.3,-7.8
15.0,2.79,0.45,38.1,10.2
15.2,0.67,0.81,34.0,26.9
14.9,0.67,0.62,26.8,41.1
15.4,1.67,0.33,17.5,52.5
14.2,0.33,0.12,6.7,61.9
13.7,0.00,0.00,0.0,0.0
13.1,0.00,0.00,0.0,0.0
11.8,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.7,0.01,0.01,0.0,0.0
7.1,0.82,0.17,8.3,-60.9
8.6,2.45,0.25,19.0,-51.3
11.5,2.87,0.30,28.1,-39.5
12.1,3.06,0.33,34.9,-25.0
12.3,3.10,0.36,38.5,-7.9
12.3,3.09,0.36,38.3,10.2
12.5,3.01,0.34,34.2,27.0
12.1,2.82,0.30,27.0,41.2
12.2,2.34,0.25,17.7,52.6
11.5,1.32,0.13,6.9,62.0
10.7,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
8.0,0.07,0.10,8.4,-61.1
8.9,0.07,0.25,19.1,-51.5
10.7,0.07,0.38,28.2,-39.7
10.6,0.02,0.39,35.1,-25.1
10.6,0.03,0.28,38.8,-8.0
12.8,0.00,0.30,38.5,10.2
13.4,0.00,0.27,34.4,27.0
13.5,0.01,0.21,27.2,41.3
13.7,0.01,0.13,17.9,52.8
12.3,0.01,0.05,7.1,62.2
12.5,0.00,0.00,0.0,0.0
13.4,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
13.4,0.00,0.00,0.0,0.0
13.2,0.00,0.00,0.0,0.0
12.7,0.00,0.00,0.0,0.0
12.5,0.00,0.00,0.0,0.0
12.3,0.00,0.00,0.0,0.0
12.4,0.00,0.00,0.0,0.0
11.7,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
9.7,0.10,0.12,8.5,-61.4
10.0,0.10,0.28,19.2,-51.7
10.3,0.25,0.56,28.4,-39.9
11.1,0.24,0.71,35.3,-25.3
10.6,0.09,0.61,39.0,-8.1
11.1,0.09,0.60,38.8,10.1
13.0,0.38,0.77,34.7,27.1
12.6,0.27,0.56,27.5,41.4
12.3,0.40,0.38,18.1,52.9
11.6,0.15,0.11,7.3,62.4
10.6,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
5.2,0.01,0.01,0.0,0.0
5.5,0.81,0.18,8.7,-61.6
6.9,2.44,0.26,19.4,-52.0
8.3,2.89,0.30,28.6,-40.1
9.6,3.02,0.35,35.5,-25.5
10.4,3.05,0.38,39.2,-8.2
11.2,3.07,0.37,39.0,10.1
12.7,3.03,0.34,34.9,27.2
11.9,2.84,0.30,27.7,41.5
11.6,2.15,0.28,18.3,53.1
11.2,0.68,0.15,7.5,62.5
9.6,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
5.2,0.01,0.01,0.0,0.0
5.1,0.55,0.18,8.8,-61.8
5.8,1.59,0.38,19.5,-52.2
8.4,2.87,0.31,28.7,-40.3
9.6,3.05,0.34,35.7,-25.7
10.8,3.12,0.36,39.5,-8.3
10.7,3.09,0.37,39.3,10.1
11.4,3.04,0.34,35.2,27.2
11.5,2.86,0.30,27.9,41.6
11.5,2.42,0.25,18.5,53.2
10.9,1.39,0.14,7.7,62.7
9.5,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.8,0.01,0.01,0.0,0.0
4.5,0.69,0.18,8.9,-62.1
6.7,2.41,0.27,19.6,-52.4
8.7,2.80,0.33,28.9,-40.6
9.8,2.93,0.38,36.0,-25.8
10.7,2.13,0.69,39.7,-8.4
11.3,2.98,0.40,39.6,10.1
11.2,2.94,0.37,35.4,27.3
10.7,2.07,0.48,28.2,41.8
10.1,0.30,0.37,18.7,53.4
9.9,0.33,0.14,7.9,62.9
