áUà…ìﬂ (412),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-9.8,0.04,0.03,0.0,0.0
-9.2,1.27,0.20,10.0,-54.6
-5.6,2.69,0.22,19.2,-43.7
-0.9,3.05,0.25,26.6,-30.7
1.2,3.18,0.26,31.4,-15.7
1.7,3.22,0.27,33.0,0.7
3.2,3.17,0.26,31.1,17.1
3.8,3.01,0.25,26.1,32.0
3.8,2.60,0.22,18.5,44.7
3.4,1.78,0.16,9.2,55.4
0.4,0.01,0.02,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-5.0,0.00,0.00,0.0,0.0
-5.5,0.00,0.00,0.0,0.0
-6.2,0.00,0.00,0.0,0.0
-6.8,0.00,0.00,0.0,0.0
-6.9,0.00,0.00,0.0,0.0
-7.5,0.00,0.00,0.0,0.0
-7.7,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-8.6,0.00,0.00,0.0,0.0
-9.3,0.01,0.02,0.0,0.0
-7.7,1.10,0.21,10.1,-54.8
-5.0,2.39,0.27,19.3,-43.9
-1.4,2.72,0.32,26.7,-30.9
0.5,2.83,0.36,31.6,-15.9
0.8,2.85,0.37,33.2,0.6
2.4,2.81,0.36,31.3,17.1
3.0,2.65,0.33,26.3,32.0
2.7,1.98,0.32,18.7,44.7
1.8,0.20,0.16,9.4,55.5
0.7,0.01,0.02,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
4.3,0.01,0.02,0.0,0.0
5.3,0.15,0.15,10.2,-54.9
6.1,0.99,0.43,19.5,-44.0
7.6,1.80,0.51,26.9,-31.1
8.0,1.92,0.59,31.8,-16.0
7.7,1.91,0.63,33.4,0.5
7.0,1.56,0.66,31.5,17.0
5.6,0.50,0.60,26.5,32.0
4.9,0.12,0.29,18.9,44.8
3.9,0.15,0.15,9.6,55.6
4.4,0.01,0.02,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.3,0.01,0.02,0.0,0.0
-1.8,0.87,0.21,10.3,-55.1
-1.0,0.49,0.42,19.6,-44.2
-0.6,0.56,0.62,27.0,-31.3
0.7,2.35,0.49,31.9,-16.1
1.8,2.36,0.51,33.6,0.4
2.5,2.31,0.50,31.8,17.0
2.9,2.21,0.43,26.7,32.0
1.5,1.11,0.42,19.1,44.9
0.5,0.17,0.15,9.7,55.7
-0.6,0.01,0.02,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.9,0.04,0.03,0.0,0.0
-2.9,0.20,0.17,10.4,-55.3
-1.3,1.91,0.35,19.7,-44.4
-0.2,2.52,0.37,27.2,-31.5
0.7,2.62,0.42,32.1,-16.3
0.8,2.65,0.44,33.8,0.4
1.2,2.60,0.42,32.0,17.0
0.7,2.50,0.37,26.9,32.0
0.9,1.01,0.43,19.3,44.9
1.9,0.61,0.21,9.9,55.8
0.1,0.01,0.02,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-4.9,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.6,0.00,0.00,0.0,0.0
-7.6,0.00,0.00,0.0,0.0
