áWaóºí√ (495),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
1.9,0.08,0.11,8.6,-52.5
1.7,0.09,0.24,17.2,-41.4
1.8,0.04,0.26,24.0,-28.5
-0.1,0.03,0.27,28.3,-13.8
-0.6,0.30,0.61,29.5,2.0
0.0,0.09,0.42,27.5,17.6
-0.9,0.08,0.32,22.5,31.9
-0.9,0.05,0.19,15.2,44.4
-1.7,0.07,0.07,6.2,55.1
-0.9,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.9,0.01,0.01,0.0,0.0
-0.7,0.14,0.13,8.6,-52.7
0.1,0.09,0.24,17.3,-41.6
1.3,0.08,0.34,24.1,-28.6
1.8,0.27,0.58,28.4,-13.9
3.1,1.55,0.62,29.6,1.9
3.6,1.26,0.61,27.6,17.6
4.1,0.47,0.50,22.7,31.9
4.2,0.48,0.32,15.4,44.4
4.1,0.19,0.10,6.4,55.1
3.4,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.0,0.01,0.01,0.0,0.0
6.7,0.07,0.10,8.7,-52.9
7.2,0.05,0.19,17.4,-41.7
6.9,0.03,0.28,24.2,-28.8
6.6,0.01,0.27,28.5,-14.0
5.1,0.03,0.21,29.8,1.8
4.9,0.02,0.19,27.8,17.5
5.2,0.02,0.21,22.8,31.9
5.4,0.05,0.18,15.5,44.4
4.7,0.04,0.07,6.5,55.2
4.9,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.3,0.01,0.02,0.0,0.0
3.2,0.73,0.18,8.7,-53.0
3.6,1.78,0.32,17.4,-41.9
4.1,2.52,0.32,24.3,-28.9
4.3,2.64,0.36,28.6,-14.2
4.3,2.68,0.38,29.9,1.7
4.7,2.64,0.35,28.0,17.4
4.8,2.47,0.31,23.0,31.9
4.6,1.94,0.27,15.7,44.4
4.2,0.90,0.13,6.7,55.2
3.1,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
