áUç≤ãv (403),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-4.1,0.21,0.17,10.3,-54.5
-1.5,1.10,0.43,19.4,-43.5
0.0,1.09,0.61,26.7,-30.5
5.5,1.07,0.73,31.4,-15.4
6.9,0.30,0.70,33.0,1.1
8.6,0.11,0.51,31.0,17.5
8.6,0.11,0.42,25.9,32.3
8.3,0.11,0.28,18.3,45.1
7.0,0.12,0.13,9.0,55.9
4.8,0.01,0.01,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.5,0.01,0.02,0.0,0.0
2.0,0.14,0.15,10.4,-54.7
2.4,0.06,0.26,19.5,-43.7
2.3,0.06,0.37,26.9,-30.7
2.6,0.07,0.44,31.6,-15.5
3.1,0.06,0.47,33.2,1.0
2.6,0.08,0.43,31.2,17.5
2.3,0.06,0.36,26.1,32.4
2.3,0.06,0.24,18.5,45.2
1.9,0.06,0.11,9.2,56.0
1.7,0.01,0.01,0.0,0.0
0.4,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.9,0.00,0.00,0.0,0.0
-5.6,0.04,0.03,0.0,-64.4
-5.2,1.43,0.20,10.5,-54.9
-3.5,2.62,0.24,19.7,-43.9
-1.9,2.94,0.27,27.0,-30.9
-0.7,3.10,0.29,31.8,-15.7
0.2,2.70,0.42,33.4,0.9
0.5,3.07,0.29,31.4,17.4
0.4,2.95,0.26,26.3,32.4
-0.2,0.42,0.39,18.7,45.2
-1.1,0.33,0.18,9.4,56.0
-2.6,0.01,0.02,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.6,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-5.0,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.9,0.00,0.00,0.0,0.0
-7.9,0.00,0.00,0.0,0.0
-8.6,0.00,0.00,0.0,0.0
-9.0,0.00,0.00,0.0,0.0
-9.8,0.00,0.00,0.0,0.0
-10.0,0.00,0.00,0.0,0.0
-9.6,0.04,0.03,0.1,-64.6
-8.1,0.66,0.22,10.6,-55.1
-5.3,2.76,0.22,19.8,-44.1
-5.0,3.08,0.24,27.2,-31.0
-3.1,3.21,0.26,32.0,-15.8
-1.0,3.24,0.27,33.6,0.8
0.5,3.20,0.26,31.7,17.4
2.1,2.67,0.33,26.5,32.4
2.6,1.85,0.34,18.9,45.3
2.4,1.36,0.18,9.6,56.2
1.0,0.04,0.03,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-5.7,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.0,0.00,0.00,0.0,0.0
-6.2,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-5.6,0.04,0.03,0.2,-64.8
-5.0,0.17,0.17,10.7,-55.4
-4.1,0.14,0.33,19.9,-44.3
-2.6,0.22,0.53,27.3,-31.2
-1.1,0.71,0.76,32.2,-16.0
1.7,2.84,0.38,33.8,0.8
2.6,2.83,0.36,31.9,17.4
3.3,1.55,0.55,26.8,32.5
2.4,0.16,0.32,19.1,45.4
1.1,0.16,0.15,9.8,56.3
0.0,0.01,0.02,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-3.6,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-7.1,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-8.9,0.00,0.00,0.0,0.0
-8.7,0.00,0.00,0.0,0.0
-10.0,0.00,0.00,0.0,0.0
-9.3,0.00,0.00,0.0,0.0
-9.4,0.08,0.04,0.3,-65.0
-8.2,1.33,0.21,10.8,-55.6
-4.8,1.92,0.35,20.1,-44.5
-2.6,1.93,0.50,27.5,-31.4
-0.6,3.12,0.29,32.4,-16.1
2.5,1.55,0.72,34.0,0.7
1.8,1.54,0.68,32.1,17.4
3.5,3.01,0.25,27.0,32.5
3.4,1.85,0.35,19.4,45.5
2.1,1.72,0.17,10.0,56.4
0.8,0.08,0.04,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-5.8,0.00,0.00,0.0,0.0
-6.3,0.00,0.00,0.0,0.0
-6.6,0.08,0.04,0.4,-65.3
-5.7,1.44,0.21,10.9,-55.8
-1.6,2.51,0.26,20.2,-44.7
0.4,2.84,0.30,27.7,-31.6
2.1,2.97,0.33,32.6,-16.2
3.2,2.53,0.48,34.3,0.6
2.1,0.62,0.76,32.4,17.4
1.7,0.32,0.57,27.2,32.6
0.9,0.22,0.37,19.6,45.6
-1.2,0.23,0.18,10.2,56.5
-3.3,0.01,0.02,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-5.4,0.00,0.00,0.0,0.0
-7.0,0.00,0.00,0.0,0.0
-7.3,0.00,0.00,0.0,0.0
-7.2,0.00,0.00,0.0,0.0
-8.6,0.00,0.00,0.0,0.0
-8.7,0.08,0.04,0.5,-65.5
-7.9,0.36,0.21,11.0,-56.0
-5.2,0.62,0.45,20.4,-44.9
-4.4,3.07,0.25,27.9,-31.8
-3.0,3.18,0.28,32.8,-16.4
-2.0,3.24,0.28,34.5,0.5
-1.5,3.20,0.27,32.6,17.4
-0.7,3.05,0.25,27.5,32.7
0.0,2.68,0.23,19.8,45.7
-0.4,1.80,0.18,10.4,56.6
-1.6,0.08,0.04,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-5.4,0.00,0.00,0.0,0.0
-6.8,0.00,0.00,0.0,0.0
-7.1,0.00,0.00,0.0,0.0
-8.9,0.00,0.00,0.0,0.0
-9.5,0.00,0.00,0.0,0.0
-9.9,0.00,0.00,0.0,0.0
-10.7,0.00,0.00,0.0,0.0
-10.9,0.00,0.00,0.0,0.0
-11.5,0.00,0.00,0.0,0.0
-11.8,0.00,0.00,0.0,0.0
-12.0,0.00,0.00,0.0,0.0
-11.5,0.00,0.00,0.0,0.0
-10.7,0.08,0.04,0.6,-65.7
-9.1,1.35,0.22,11.1,-56.2
-6.0,2.74,0.23,20.5,-45.1
-2.3,3.08,0.25,28.1,-31.9
1.6,3.22,0.27,33.0,-16.5
3.8,3.24,0.28,34.7,0.5
5.3,3.18,0.28,32.8,17.4
5.2,1.29,0.61,27.7,32.7
4.8,1.93,0.35,20.0,45.8
4.4,1.62,0.19,10.6,56.8
3.7,0.04,0.03,0.0,0.0
1.0,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.3,0.00,0.00,0.0,0.0
-6.7,0.00,0.00,0.0,0.0
-6.9,0.00,0.00,0.0,0.0
-7.6,0.00,0.00,0.0,0.0
-8.1,0.08,0.04,0.7,-65.9
-7.0,0.99,0.24,11.3,-56.4
-3.9,2.64,0.25,20.7,-45.3
-1.0,3.00,0.27,28.3,-32.1
2.0,3.10,0.30,33.3,-16.6
5.5,3.11,0.32,35.0,0.4
9.6,3.10,0.30,33.1,17.4
11.9,2.94,0.28,27.9,32.8
12.0,2.61,0.25,20.3,45.9
10.2,1.32,0.21,10.8,56.9
8.1,0.08,0.04,0.2,66.4
6.9,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.0,0.16,0.04,0.8,-66.2
0.1,1.40,0.22,11.4,-56.6
1.7,1.20,0.45,20.8,-45.5
2.3,0.56,0.65,28.5,-32.3
2.4,1.20,0.77,33.5,-16.8
2.4,2.22,0.58,35.2,0.4
2.0,3.04,0.32,33.4,17.4
2.1,2.92,0.29,28.2,32.9
1.9,2.59,0.25,20.5,46.0
1.3,1.70,0.20,11.0,57.1
